* Sea-Bird SBE37 Data File:
* FileName = C:\Users\edaly\Documents\Cruise_material_data_misc\TC24015\ODISSEA_Deployment\TC24015_5509_predip_data.asc
* Software Version 1.59
* Temperature SN = 5509
* Conductivity SN = 5509
* System UpLoad Time = Jun 24 2024 12:00:50
** TC24015 Pre calibration dip data from sn5509
* ds
* SBE37-SM V 2.6b  SERIAL NO. 5509    24 Jun 2024  10:57:03
* not logging: received stop command
* sample interval = 10 seconds
* samplenumber = 1182, free = 189468
* do not transmit real-time data
* output salinity with each sample
* do not output sound velocity with each sample
* store time with each sample
* number of samples to average = 1
* serial sync mode disabled
* wait time after serial sync sampling = 0 seconds
* internal pump not installed
* temperature = 15.86 deg C

* S>
* SBE37-SM V 2.6b  5509
* temperature:  26-mar-24
*     TA0 = -4.991697e-05
*     TA1 = 2.779801e-04
*     TA2 = -2.559322e-06
*     TA3 = 1.547837e-07
* conductivity:  26-mar-24
*     G = -9.993596e-01
*     H = 1.403798e-01
*     I = -9.615057e-05
*     J = 3.082059e-05
*     CPCOR = -9.570000e-08
*     CTCOR = 3.250000e-06
*     WBOTC = 4.235088e-05
* pressure S/N 227852, range = 10000 psia:  25-mar-24
*     PA0 = 2.160976e+01
*     PA1 = 4.541996e-01
*     PA2 = -3.668017e-08
*     PTCA0 = -2.878414e+01
*     PTCA1 = 2.050492e+00
*     PTCA2 = 1.944853e-03
*     PTCSB0 = 2.678200e+01
*     PTCSB1 = 4.600000e-03
*     PTCSB2 = 0.000000e+00
*     POFFSET = 0.000000e+00
* rtc:  26-mar-24
*     RTCA0 = 9.999873e-01
*     RTCA1 = 1.814013e-06
*     RTCA2 = -3.527169e-08

* S> 
*END*
start time =  24 Jun 2024  07:36:20
sample interval = 10 seconds
start sample number = 1
 10.9115, 3.95719,  358.251,  35.4554, 24 Jun 2024, 09:49:41
 10.9377, 3.95974,  348.858,  35.4599, 24 Jun 2024, 09:49:51
 10.9618, 3.96261,  339.589,  35.4695, 24 Jun 2024, 09:50:01
 10.9860, 3.96434,  331.061,  35.4672, 24 Jun 2024, 09:50:11
 11.0106, 3.96645,  321.051,  35.4691, 24 Jun 2024, 09:50:21
 11.0398, 3.96887,  311.534,  35.4693, 24 Jun 2024, 09:50:31
 11.0497, 3.96955,  302.636,  35.4706, 24 Jun 2024, 09:50:41
 11.0576, 3.97032,  293.243,  35.4748, 24 Jun 2024, 09:50:51
 11.0689, 3.97073,  284.592,  35.4719, 24 Jun 2024, 09:51:01
 11.0965, 3.97306,  274.581,  35.4730, 24 Jun 2024, 09:51:11
 11.1098, 3.97446,  265.435,  35.4783, 24 Jun 2024, 09:51:21
 11.1284, 3.97590,  256.290,  35.4788, 24 Jun 2024, 09:51:31
 11.1326, 3.97626,  251.099,  35.4807, 24 Jun 2024, 09:51:41
 11.1298, 3.97600,  249.245,  35.4816, 24 Jun 2024, 09:51:51
 11.1299, 3.97576,  249.740,  35.4789, 24 Jun 2024, 09:52:01
 11.1335, 3.97635,  249.863,  35.4813, 24 Jun 2024, 09:52:11
 11.1338, 3.97663,  249.863,  35.4838, 24 Jun 2024, 09:52:21
 11.1340, 3.97649,  249.740,  35.4822, 24 Jun 2024, 09:52:31
 11.1335, 3.97658,  249.987,  35.4835, 24 Jun 2024, 09:52:41
 11.1339, 3.97666,  249.492,  35.4841, 24 Jun 2024, 09:52:51
 11.1335, 3.97657,  249.369,  35.4837, 24 Jun 2024, 09:53:01
 11.1340, 3.97666,  249.987,  35.4838, 24 Jun 2024, 09:53:11
 11.1347, 3.97672,  249.863,  35.4838, 24 Jun 2024, 09:53:21
 11.1345, 3.97672,  249.492,  35.4842, 24 Jun 2024, 09:53:31
 11.1352, 3.97670,  248.874,  35.4836, 24 Jun 2024, 09:53:41
 11.1357, 3.97673,  249.369,  35.4832, 24 Jun 2024, 09:53:51
 11.1350, 3.97684,  250.357,  35.4845, 24 Jun 2024, 09:54:01
 11.1347, 3.97683,  249.863,  35.4849, 24 Jun 2024, 09:54:11
 11.1345, 3.97685,  250.357,  35.4851, 24 Jun 2024, 09:54:21
 11.1351, 3.97683,  249.740,  35.4846, 24 Jun 2024, 09:54:31
 11.1346, 3.97683,  249.740,  35.4851, 24 Jun 2024, 09:54:41
 11.1347, 3.97683,  249.740,  35.4850, 24 Jun 2024, 09:54:51
 11.1341, 3.97681,  250.110,  35.4852, 24 Jun 2024, 09:55:01
 11.1341, 3.97683,  250.728,  35.4851, 24 Jun 2024, 09:55:11
 11.1334, 3.97681,  250.357,  35.4857, 24 Jun 2024, 09:55:21
 11.1342, 3.97684,  250.605,  35.4852, 24 Jun 2024, 09:55:31
 11.1341, 3.97684,  250.728,  35.4852, 24 Jun 2024, 09:55:41
 11.1340, 3.97688,  250.975,  35.4856, 24 Jun 2024, 09:55:51
 11.1339, 3.97685,  250.728,  35.4855, 24 Jun 2024, 09:56:01
 11.1345, 3.97684,  250.357,  35.4850, 24 Jun 2024, 09:56:11
 11.1364, 3.97687,  249.122,  35.4840, 24 Jun 2024, 09:56:21
 11.1351, 3.97692,  250.234,  35.4853, 24 Jun 2024, 09:56:31
 11.1348, 3.97692,  250.481,  35.4854, 24 Jun 2024, 09:56:41
 11.1343, 3.97692,  250.728,  35.4858, 24 Jun 2024, 09:56:51
 11.1342, 3.97691,  250.728,  35.4858, 24 Jun 2024, 09:57:01
 11.1445, 3.97765,  242.819,  35.4868, 24 Jun 2024, 09:57:11
 11.1529, 3.97796,  233.302,  35.4861, 24 Jun 2024, 09:57:21
 11.1723, 3.97943,  225.022,  35.4857, 24 Jun 2024, 09:57:31
 11.1834, 3.98034,  216.247,  35.4880, 24 Jun 2024, 09:57:41
 11.1946, 3.98121,  206.236,  35.4904, 24 Jun 2024, 09:57:51
 11.2058, 3.98189,  197.832,  35.4902, 24 Jun 2024, 09:58:01
 11.2275, 3.98359,  188.068,  35.4906, 24 Jun 2024, 09:58:11
 11.2509, 3.98565,  178.552,  35.4928, 24 Jun 2024, 09:58:21
 11.2600, 3.98605,  168.789,  35.4924, 24 Jun 2024, 09:58:31
 11.2773, 3.98753,  158.778,  35.4950, 24 Jun 2024, 09:58:41
 11.3274, 3.99223,  150.250,  35.4973, 24 Jun 2024, 09:58:51
 11.3389, 3.99333,  140.981,  35.5014, 24 Jun 2024, 09:59:01
 11.3755, 3.99684,  131.465,  35.5053, 24 Jun 2024, 09:59:11
 11.4204, 4.00115,  121.948,  35.5091, 24 Jun 2024, 09:59:21
 11.4541, 4.00324,  113.297,  35.5014, 24 Jun 2024, 09:59:31
 11.4822, 4.00539,  103.657,  35.5000, 24 Jun 2024, 09:59:41
 11.5381, 4.00735,   98.590,  35.4680, 24 Jun 2024, 09:59:51
 11.5126, 4.00509,   98.837,  35.4700, 24 Jun 2024, 10:00:01
 11.5497, 4.01058,   99.208,  35.4886, 24 Jun 2024, 10:00:11
 11.5466, 4.01252,   98.713,  35.5109, 24 Jun 2024, 10:00:21
 11.5481, 4.01272,   98.219,  35.5117, 24 Jun 2024, 10:00:31
 11.5430, 4.01172,   98.590,  35.5065, 24 Jun 2024, 10:00:41
 11.5496, 4.01233,   99.331,  35.5059, 24 Jun 2024, 10:00:51
 11.5503, 4.01258,   98.219,  35.5082, 24 Jun 2024, 10:01:01
 11.5604, 4.01232,   98.343,  35.4959, 24 Jun 2024, 10:01:11
 11.5427, 4.01267,   98.960,  35.5161, 24 Jun 2024, 10:01:21
 11.5506, 4.01322,   98.343,  35.5142, 24 Jun 2024, 10:01:31
 11.5577, 4.01359,   97.848,  35.5112, 24 Jun 2024, 10:01:41
 11.5552, 4.01285,   98.713,  35.5059, 24 Jun 2024, 10:01:51
 11.5534, 4.01307,   99.331,  35.5096, 24 Jun 2024, 10:02:01
 11.5437, 4.01258,   99.578,  35.5139, 24 Jun 2024, 10:02:11
 11.5392, 4.01195,   99.208,  35.5122, 24 Jun 2024, 10:02:21
 11.5452, 4.01207,   98.095,  35.5081, 24 Jun 2024, 10:02:31
 11.5372, 4.01158,   98.837,  35.5106, 24 Jun 2024, 10:02:41
 11.5326, 4.01131,   98.837,  35.5123, 24 Jun 2024, 10:02:51
 11.5322, 4.01089,   98.960,  35.5085, 24 Jun 2024, 10:03:01
 11.5385, 4.01069,   98.960,  35.5005, 24 Jun 2024, 10:03:11
 11.5209, 4.00996,   99.826,  35.5098, 24 Jun 2024, 10:03:21
 11.5234, 4.01008,   99.455,  35.5087, 24 Jun 2024, 10:03:31
 11.5306, 4.01019,   98.837,  35.5032, 24 Jun 2024, 10:03:41
 11.5200, 4.00935,  100.567,  35.5043, 24 Jun 2024, 10:03:51
 11.5102, 4.00874,  100.567,  35.5076, 24 Jun 2024, 10:04:01
 11.5147, 4.00894,   99.455,  35.5058, 24 Jun 2024, 10:04:11
 11.5166, 4.00936,   99.826,  35.5080, 24 Jun 2024, 10:04:21
 11.5208, 4.01067,   99.455,  35.5171, 24 Jun 2024, 10:04:31
 11.5383, 4.01136,   98.466,  35.5075, 24 Jun 2024, 10:04:41
 11.5434, 4.01072,   99.208,  35.4960, 24 Jun 2024, 10:04:51
 11.5227, 4.01040,  100.073,  35.5123, 24 Jun 2024, 10:05:01
 11.6368, 4.02080,   92.410,  35.5090, 24 Jun 2024, 10:05:11
 11.6321, 4.01821,   83.388,  35.4920, 24 Jun 2024, 10:05:21
 11.7521, 4.02859,   74.119,  35.4836, 24 Jun 2024, 10:05:31
 11.9043, 4.04406,   64.603,  35.4944, 24 Jun 2024, 10:05:41
 12.0724, 4.05968,   55.210,  35.4913, 24 Jun 2024, 10:05:51
 12.2854, 4.07848,   49.525,  35.4747, 24 Jun 2024, 10:06:01
 12.3573, 4.08016,   48.536,  35.4234, 24 Jun 2024, 10:06:11
 12.3608, 4.08493,   48.660,  35.4663, 24 Jun 2024, 10:06:21
 12.3840, 4.08785,   48.289,  35.4728, 24 Jun 2024, 10:06:31
 12.3848, 4.08827,   47.671,  35.4764, 24 Jun 2024, 10:06:41
 12.3663, 4.08704,   47.794,  35.4819, 24 Jun 2024, 10:06:51
 12.2846, 4.08447,   48.165,  35.5343, 24 Jun 2024, 10:07:01
 12.3311, 4.08566,   47.671,  35.5019, 24 Jun 2024, 10:07:11
 12.3741, 4.09073,   47.547,  35.5104, 24 Jun 2024, 10:07:21
 12.3790, 4.09021,   47.300,  35.5009, 24 Jun 2024, 10:07:31
 12.3674, 4.08848,   47.300,  35.4951, 24 Jun 2024, 10:07:41
 12.3952, 4.08999,   45.693,  35.4841, 24 Jun 2024, 10:07:51
 12.3847, 4.08900,   46.682,  35.4840, 24 Jun 2024, 10:08:01
 12.4042, 4.09070,   46.559,  35.4821, 24 Jun 2024, 10:08:11
 12.4046, 4.09114,   46.929,  35.4858, 24 Jun 2024, 10:08:21
 12.4039, 4.09132,   47.053,  35.4882, 24 Jun 2024, 10:08:31
 12.3922, 4.09049,   47.794,  35.4909, 24 Jun 2024, 10:08:41
 12.4053, 4.09116,   47.177,  35.4852, 24 Jun 2024, 10:08:51
 12.4060, 4.09159,   48.165,  35.4883, 24 Jun 2024, 10:09:01
 12.4048, 4.09160,   47.424,  35.4899, 24 Jun 2024, 10:09:11
 12.4052, 4.09157,   47.424,  35.4892, 24 Jun 2024, 10:09:21
 12.4055, 4.09171,   48.042,  35.4900, 24 Jun 2024, 10:09:31
 12.4050, 4.09181,   48.660,  35.4912, 24 Jun 2024, 10:09:41
 12.4068, 4.09191,   48.042,  35.4907, 24 Jun 2024, 10:09:51
 12.4084, 4.09192,   47.547,  35.4895, 24 Jun 2024, 10:10:01
 12.4051, 4.09192,   48.783,  35.4921, 24 Jun 2024, 10:10:11
 12.4063, 4.09198,   47.424,  35.4921, 24 Jun 2024, 10:10:21
 12.4085, 4.09206,   47.424,  35.4908, 24 Jun 2024, 10:10:31
 12.4086, 4.09208,   47.424,  35.4909, 24 Jun 2024, 10:10:41
 12.4106, 4.09217,   47.300,  35.4899, 24 Jun 2024, 10:10:51
 12.4027, 4.09161,   47.300,  35.4920, 24 Jun 2024, 10:11:01
 12.4060, 4.09193,   47.671,  35.4918, 24 Jun 2024, 10:11:11
 12.4106, 4.09215,   45.199,  35.4907, 24 Jun 2024, 10:11:21
 12.4679, 4.09758,   36.919,  35.4927, 24 Jun 2024, 10:11:31
 13.5110, 4.19415,   26.290,  35.4427, 24 Jun 2024, 10:11:41
 13.9528, 4.22391,   17.515,  35.3176, 24 Jun 2024, 10:11:51
 14.0452, 4.24457,    7.999,  35.4296, 24 Jun 2024, 10:12:01
 14.0334, 4.23545,    6.886,  35.3558, 24 Jun 2024, 10:12:11
 14.0365, 4.24006,    6.763,  35.3960, 24 Jun 2024, 10:12:21
 14.0403, 4.24528,    7.134,  35.4411, 24 Jun 2024, 10:12:31
 14.0455, 4.24489,    7.134,  35.4327, 24 Jun 2024, 10:12:41
 14.0469, 4.24774,    6.639,  35.4582, 24 Jun 2024, 10:12:51
 14.0449, 4.24722,    6.886,  35.4551, 24 Jun 2024, 10:13:01
 14.0465, 4.24867,    0.089,  35.4701, 24 Jun 2024, 10:13:11
 14.0461, 3.11343,   -3.001,  25.1132, 24 Jun 2024, 10:13:21
 14.2229, 0.30804,   -3.124,   2.0636, 24 Jun 2024, 10:13:31
 14.2656, 0.10810,   -3.124,   0.6852, 24 Jun 2024, 10:13:41
 14.2858, 0.08788,   -3.001,   0.5519, 24 Jun 2024, 10:13:51
 14.2978, 0.08355,   -2.877,   0.5234, 24 Jun 2024, 10:14:01
 14.3077, 0.06916,   -2.754,   0.4300, 24 Jun 2024, 10:14:11
 14.3758, 0.06780,   -2.506,   0.4205, 24 Jun 2024, 10:14:21
 14.5016, 0.06862,   -2.506,   0.4245, 24 Jun 2024, 10:14:31
 14.5732, 0.06556,   -2.383,   0.4042, 24 Jun 2024, 10:14:41
 14.5688, 0.06402,   -2.259,   0.3944, 24 Jun 2024, 10:14:51
 14.5781, 0.06120,   -2.012,   0.3763, 24 Jun 2024, 10:15:01
 14.6166, 0.06514,   -1.888,   0.4010, 24 Jun 2024, 10:15:11
 14.6192, 0.06212,   -1.765,   0.3818, 24 Jun 2024, 10:15:21
 14.6158, 0.06047,   -1.641,   0.3713, 24 Jun 2024, 10:15:31
 14.6507, 0.06139,   -1.518,   0.3769, 24 Jun 2024, 10:15:41
 14.6601, 0.06052,   -1.394,   0.3712, 24 Jun 2024, 10:15:51
 14.6159, 0.05771,   -1.271,   0.3538, 24 Jun 2024, 10:16:01
 14.6037, 0.05562,   -1.147,   0.3407, 24 Jun 2024, 10:16:11
 14.6537, 0.05438,   -1.147,   0.3324, 24 Jun 2024, 10:16:21
 14.6447, 0.05594,   -1.023,   0.3424, 24 Jun 2024, 10:16:31
 14.6354, 0.05582,   -1.023,   0.3417, 24 Jun 2024, 10:16:41
 14.6412, 0.05476,   -0.900,   0.3349, 24 Jun 2024, 10:16:51
 14.6419, 0.05647,   -0.776,   0.3457, 24 Jun 2024, 10:17:01
 14.7360, 0.05595,   -0.776,   0.3417, 24 Jun 2024, 10:17:11
 14.7356, 0.05501,   -0.776,   0.3357, 24 Jun 2024, 10:17:21
 14.7160, 0.05365,   -0.653,   0.3273, 24 Jun 2024, 10:17:31
 14.7320, 0.05269,   -0.653,   0.3212, 24 Jun 2024, 10:17:41
 14.7265, 0.05158,   -0.653,   0.3142, 24 Jun 2024, 10:17:51
 14.7358, 0.05074,   -0.653,   0.3089, 24 Jun 2024, 10:18:01
 14.7072, 0.05047,   -0.529,   0.3074, 24 Jun 2024, 10:18:11
 14.6931, 0.05214,   -0.529,   0.3180, 24 Jun 2024, 10:18:21
 14.7189, 0.05155,   -0.529,   0.3141, 24 Jun 2024, 10:18:31
 14.7574, 0.05067,   -0.529,   0.3083, 24 Jun 2024, 10:18:41
 14.7865, 0.05005,   -0.405,   0.3042, 24 Jun 2024, 10:18:51
 14.8353, 0.04961,   -0.529,   0.3011, 24 Jun 2024, 10:19:01
 14.8346, 0.04897,   -0.529,   0.2971, 24 Jun 2024, 10:19:11
 14.8508, 0.05163,   -0.529,   0.3136, 24 Jun 2024, 10:19:21
 14.8572, 0.05194,   -0.529,   0.3155, 24 Jun 2024, 10:19:31
 14.8330, 0.05056,   -0.405,   0.3070, 24 Jun 2024, 10:19:41
 14.8252, 0.05003,   -0.405,   0.3038, 24 Jun 2024, 10:19:51
 14.8037, 0.04886,   -0.405,   0.2966, 24 Jun 2024, 10:20:01
 14.8087, 0.04776,   -0.405,   0.2897, 24 Jun 2024, 10:20:11
 14.8033, 0.04713,   -0.405,   0.2858, 24 Jun 2024, 10:20:21
 14.7955, 0.04674,   -0.405,   0.2834, 24 Jun 2024, 10:20:31
 14.8127, 0.04637,   -0.405,   0.2810, 24 Jun 2024, 10:20:41
 14.8243, 0.04631,   -0.405,   0.2805, 24 Jun 2024, 10:20:51
 14.8130, 0.04604,   -0.405,   0.2789, 24 Jun 2024, 10:21:01
 14.8069, 0.04606,   -0.282,   0.2791, 24 Jun 2024, 10:21:11
 14.8886, 0.04594,   -0.405,   0.2778, 24 Jun 2024, 10:21:21
 14.8636, 0.04574,   -0.282,   0.2767, 24 Jun 2024, 10:21:31
 14.8265, 0.04561,   -0.282,   0.2762, 24 Jun 2024, 10:21:41
 14.8530, 0.05917,   -0.405,   0.3610, 24 Jun 2024, 10:21:51
 14.8830, 0.06975,   -0.405,   0.4277, 24 Jun 2024, 10:22:01
 14.8959, 0.06884,   -0.282,   0.4217, 24 Jun 2024, 10:22:11
 14.9464, 0.06835,   -0.405,   0.4181, 24 Jun 2024, 10:22:21
 15.0560, 0.06953,   -0.405,   0.4244, 24 Jun 2024, 10:22:31
 15.1381, 0.07696,   -0.529,   0.4706, 24 Jun 2024, 10:22:41
 15.1905, 0.23269,   -0.529,   1.4969, 24 Jun 2024, 10:22:51
 15.1337, 0.21489,   -0.529,   1.3784, 24 Jun 2024, 10:23:01
 15.0920, 0.21377,   -0.529,   1.3722, 24 Jun 2024, 10:23:11
 15.0519, 0.22472,   -0.529,   1.4479, 24 Jun 2024, 10:23:21
 15.0331, 0.19102,   -0.529,   1.2207, 24 Jun 2024, 10:23:31
 15.0199, 0.13472,   -0.529,   0.8464, 24 Jun 2024, 10:23:41
 15.0083, 0.13310,   -0.529,   0.8360, 24 Jun 2024, 10:23:51
 15.0024, 0.10865,   -0.529,   0.6762, 24 Jun 2024, 10:24:01
 14.9895, 0.10681,   -0.529,   0.6645, 24 Jun 2024, 10:24:11
 14.9970, 0.09647,   -0.529,   0.5974, 24 Jun 2024, 10:24:21
 15.0122, 0.15471,   -0.529,   0.9787, 24 Jun 2024, 10:24:31
 15.0200, 0.16342,   -0.405,   1.0364, 24 Jun 2024, 10:24:41
 15.0197, 0.11448,   -0.529,   0.7139, 24 Jun 2024, 10:24:51
 15.0239, 0.14092,   -0.405,   0.8871, 24 Jun 2024, 10:25:01
 15.0262, 0.09945,   -0.405,   0.6162, 24 Jun 2024, 10:25:11
 15.0400, 0.09300,   -0.405,   0.5745, 24 Jun 2024, 10:25:21
 15.0412, 0.12021,   -0.405,   0.7508, 24 Jun 2024, 10:25:31
 15.0519, 0.09125,   -0.405,   0.5630, 24 Jun 2024, 10:25:41
 15.0506, 0.08756,   -0.405,   0.5394, 24 Jun 2024, 10:25:51
 15.0482, 0.08232,   -0.282,   0.5059, 24 Jun 2024, 10:26:01
 15.0588, 0.09621,   -0.405,   0.5948, 24 Jun 2024, 10:26:11
 15.0611, 0.15961,   -0.282,   1.0100, 24 Jun 2024, 10:26:21
 15.0663, 0.09713,   -0.405,   0.6007, 24 Jun 2024, 10:26:31
 15.0728, 0.09974,   -0.282,   0.6174, 24 Jun 2024, 10:26:41
 15.0822, 0.08376,   -0.282,   0.5146, 24 Jun 2024, 10:26:51
 15.0898, 0.08440,   -0.282,   0.5186, 24 Jun 2024, 10:27:01
 15.0929, 0.08268,   -0.282,   0.5076, 24 Jun 2024, 10:27:11
 15.0940, 0.08967,   -0.282,   0.5523, 24 Jun 2024, 10:27:21
 15.1009, 0.08058,   -0.282,   0.4941, 24 Jun 2024, 10:27:31
 15.1071, 0.07739,   -0.158,   0.4737, 24 Jun 2024, 10:27:41
 15.1140, 0.07664,   -0.282,   0.4689, 24 Jun 2024, 10:27:51
 15.1174, 0.07480,   -0.282,   0.4572, 24 Jun 2024, 10:28:01
 15.1232, 0.07237,   -0.282,   0.4417, 24 Jun 2024, 10:28:11
 15.1298, 0.07279,   -0.158,   0.4443, 24 Jun 2024, 10:28:21
 15.1328, 0.06937,   -0.282,   0.4226, 24 Jun 2024, 10:28:31
 15.1344, 0.08222,   -0.282,   0.5042, 24 Jun 2024, 10:28:41
 15.1447, 0.07984,   -0.158,   0.4889, 24 Jun 2024, 10:28:51
 15.1452, 0.11755,   -0.158,   0.7316, 24 Jun 2024, 10:29:01
 15.1518, 0.09669,   -0.158,   0.5966, 24 Jun 2024, 10:29:11
 15.1566, 0.09091,   -0.282,   0.5594, 24 Jun 2024, 10:29:21
 15.1547, 0.10527,   -0.158,   0.6518, 24 Jun 2024, 10:29:31
 15.1635, 0.09236,   -0.282,   0.5686, 24 Jun 2024, 10:29:41
 15.1764, 0.10235,   -0.282,   0.6326, 24 Jun 2024, 10:29:51
 15.1787, 0.08238,   -0.282,   0.5046, 24 Jun 2024, 10:30:01
 15.1834, 0.09512,   -0.158,   0.5860, 24 Jun 2024, 10:30:11
 15.1869, 0.08156,   -0.158,   0.4993, 24 Jun 2024, 10:30:21
 15.1864, 0.09591,   -0.158,   0.5910, 24 Jun 2024, 10:30:31
 15.1964, 0.09030,   -0.158,   0.5549, 24 Jun 2024, 10:30:41
 15.2000, 0.08897,   -0.158,   0.5464, 24 Jun 2024, 10:30:51
 15.2067, 0.08517,   -0.158,   0.5220, 24 Jun 2024, 10:31:01
 15.2066, 0.09669,   -0.158,   0.5957, 24 Jun 2024, 10:31:11
 15.2008, 0.12076,   -0.158,   0.7514, 24 Jun 2024, 10:31:21
 15.2024, 0.09251,   -0.158,   0.5690, 24 Jun 2024, 10:31:31
 15.2132, 0.07814,   -0.158,   0.4773, 24 Jun 2024, 10:31:41
 15.2169, 0.07164,   -0.158,   0.4361, 24 Jun 2024, 10:31:51
 15.2248, 0.11129,   -0.158,   0.6896, 24 Jun 2024, 10:32:01
 15.2263, 0.09236,   -0.158,   0.5677, 24 Jun 2024, 10:32:11
 15.2317, 0.08292,   -0.158,   0.5074, 24 Jun 2024, 10:32:21
 15.2339, 0.08316,   -0.158,   0.5089, 24 Jun 2024, 10:32:31
 15.2379, 0.07420,   -0.158,   0.4520, 24 Jun 2024, 10:32:41
 15.2464, 0.07010,   -0.158,   0.4261, 24 Jun 2024, 10:32:51
 15.2504, 0.07705,   -0.158,   0.4699, 24 Jun 2024, 10:33:01
 15.2521, 0.08002,   -0.158,   0.4887, 24 Jun 2024, 10:33:11
 15.2574, 0.08739,   -0.158,   0.5355, 24 Jun 2024, 10:33:21
 15.2647, 0.08138,   -0.158,   0.4972, 24 Jun 2024, 10:33:31
 15.2604, 0.08665,   -0.158,   0.5308, 24 Jun 2024, 10:33:41
 15.2703, 0.07605,   -0.158,   0.4634, 24 Jun 2024, 10:33:51
 15.2719, 0.07339,   -0.158,   0.4465, 24 Jun 2024, 10:34:01
 15.2772, 0.11241,   -0.158,   0.6959, 24 Jun 2024, 10:34:11
 15.2748, 0.09624,   -0.158,   0.5919, 24 Jun 2024, 10:34:21
 15.2790, 0.07181,   -0.158,   0.4365, 24 Jun 2024, 10:34:31
 15.2860, 0.09921,   -0.158,   0.6107, 24 Jun 2024, 10:34:41
 15.2937, 0.13119,   -0.158,   0.8176, 24 Jun 2024, 10:34:51
 15.2982, 0.09914,   -0.158,   0.6101, 24 Jun 2024, 10:35:01
 15.2987, 0.08732,   -0.158,   0.5345, 24 Jun 2024, 10:35:11
 15.3041, 0.08002,   -0.158,   0.4881, 24 Jun 2024, 10:35:21
 15.3029, 0.07596,   -0.158,   0.4624, 24 Jun 2024, 10:35:31
 15.3002, 0.08524,   -0.158,   0.5213, 24 Jun 2024, 10:35:41
 15.3078, 0.07376,   -0.158,   0.4485, 24 Jun 2024, 10:35:51
 15.3082, 0.07126,   -0.158,   0.4327, 24 Jun 2024, 10:36:01
 15.3100, 0.07205,   -0.158,   0.4377, 24 Jun 2024, 10:36:11
 15.3196, 0.07102,   -0.158,   0.4311, 24 Jun 2024, 10:36:21
 15.3180, 0.07832,   -0.158,   0.4772, 24 Jun 2024, 10:36:31
 15.3213, 0.07745,   -0.158,   0.4716, 24 Jun 2024, 10:36:41
 15.3184, 0.08096,   -0.158,   0.4939, 24 Jun 2024, 10:36:51
 15.3103, 0.06819,   -0.158,   0.4134, 24 Jun 2024, 10:37:01
 15.3195, 0.09677,   -0.158,   0.5946, 24 Jun 2024, 10:37:11
 15.3216, 0.08910,   -0.158,   0.5456, 24 Jun 2024, 10:37:21
 15.3260, 0.08160,   -0.158,   0.4978, 24 Jun 2024, 10:37:31
 15.3186, 0.07979,   -0.158,   0.4865, 24 Jun 2024, 10:37:41
 15.3294, 0.07111,   -0.158,   0.4315, 24 Jun 2024, 10:37:51
 15.3342, 0.07694,   -0.158,   0.4682, 24 Jun 2024, 10:38:01
 15.3370, 0.07394,   -0.158,   0.4493, 24 Jun 2024, 10:38:11
 15.3446, 0.11994,   -0.158,   0.7435, 24 Jun 2024, 10:38:21
 15.3470, 0.12385,   -0.158,   0.7688, 24 Jun 2024, 10:38:31
 15.3533, 0.08698,   -0.158,   0.5317, 24 Jun 2024, 10:38:41
 15.3548, 0.12326,   -0.158,   0.7648, 24 Jun 2024, 10:38:51
 15.3449, 0.09492,   -0.158,   0.5824, 24 Jun 2024, 10:39:01
 15.3522, 0.08127,   -0.158,   0.4954, 24 Jun 2024, 10:39:11
 15.3655, 0.08342,   -0.158,   0.5089, 24 Jun 2024, 10:39:21
 15.3650, 0.11995,   -0.158,   0.7431, 24 Jun 2024, 10:39:31
 15.3592, 0.09149,   -0.158,   0.5603, 24 Jun 2024, 10:39:41
 15.3581, 0.07866,   -0.158,   0.4788, 24 Jun 2024, 10:39:51
 15.3636, 0.07272,   -0.158,   0.4413, 24 Jun 2024, 10:40:01
 15.3709, 0.08924,   -0.158,   0.5458, 24 Jun 2024, 10:40:11
 15.3653, 0.07475,   -0.158,   0.4541, 24 Jun 2024, 10:40:21
 15.3643, 0.07563,   -0.158,   0.4596, 24 Jun 2024, 10:40:31
 15.3676, 0.07385,   -0.158,   0.4484, 24 Jun 2024, 10:40:41
 15.3672, 0.07876,   -0.158,   0.4794, 24 Jun 2024, 10:40:51
 15.3743, 0.07475,   -0.158,   0.4540, 24 Jun 2024, 10:41:01
 15.3776, 0.07065,   -0.158,   0.4281, 24 Jun 2024, 10:41:11
 15.3777, 0.07012,   -0.158,   0.4248, 24 Jun 2024, 10:41:21
 15.3841, 0.07274,   -0.158,   0.4412, 24 Jun 2024, 10:41:31
 15.3874, 0.07212,   -0.158,   0.4373, 24 Jun 2024, 10:41:41
 15.3910, 0.06640,   -0.158,   0.4014, 24 Jun 2024, 10:41:51
 15.3923, 0.06721,   -0.158,   0.4064, 24 Jun 2024, 10:42:01
 15.3990, 0.06786,   -0.158,   0.4104, 24 Jun 2024, 10:42:11
 15.4013, 0.13830,   -0.158,   0.8617, 24 Jun 2024, 10:42:21
 15.3976, 0.08165,   -0.158,   0.4973, 24 Jun 2024, 10:42:31
 15.3953, 0.07768,   -0.158,   0.4722, 24 Jun 2024, 10:42:41
 15.3931, 0.07847,   -0.158,   0.4772, 24 Jun 2024, 10:42:51
 15.3951, 0.07175,   -0.158,   0.4349, 24 Jun 2024, 10:43:01
 15.3958, 0.06809,   -0.158,   0.4119, 24 Jun 2024, 10:43:11
 15.3959, 0.07170,   -0.158,   0.4345, 24 Jun 2024, 10:43:21
