 16.6935,-0.00007,    0.583,   0.0000, 24 Jun 2024, 08:31:36
 16.6677,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:31:46
 16.6707,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:31:56
 16.6433,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:32:06
 16.6383,-0.00007,    0.583,   0.0000, 24 Jun 2024, 08:32:16
 16.6323,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:32:26
 16.6326,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:32:36
 16.6292,-0.00007,    0.583,   0.0000, 24 Jun 2024, 08:32:46
 16.6469,-0.00007,    0.583,   0.0000, 24 Jun 2024, 08:32:56
 16.6588,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:33:06
 16.6557,-0.00007,    0.583,   0.0000, 24 Jun 2024, 08:33:16
 16.6547,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:33:26
 16.6549,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:33:36
 16.6564,-0.00007,    0.583,   0.0000, 24 Jun 2024, 08:33:46
 16.6813,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:33:56
 16.6580,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:34:06
 16.6490,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:34:16
 16.6496,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:34:26
 16.6638,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:34:36
 16.6794,-0.00006,    0.583,   0.0000, 24 Jun 2024, 08:34:46
 16.6864,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:34:56
 16.6936,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:35:06
 16.6992,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:35:16
 16.6699,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:35:26
 16.6782,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:35:36
 16.6717,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:35:46
 16.6648,-0.00007,    0.583,   0.0000, 24 Jun 2024, 08:35:56
 16.6771,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:36:06
 16.6700,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:36:16
 16.6628,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:36:26
 16.6675,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:36:36
 16.6723,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:36:46
 16.6777,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:36:56
 16.6693,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:37:06
 16.6638,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:37:16
 16.6658,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:37:26
 16.6710,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:37:36
 16.6630,-0.00006,    0.583,   0.0000, 24 Jun 2024, 08:37:46
 16.6452,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:37:56
 16.6502,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:38:06
 16.6461,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:38:16
 16.6476,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:38:26
 16.6540,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:38:36
 16.6459,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:38:46
 16.6512,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:38:56
 16.6590,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:39:06
 16.6490,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:39:16
 16.6447,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:39:26
 16.6418,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:39:36
 16.6159,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:39:46
 16.5821,-0.00007,    0.583,   0.0000, 24 Jun 2024, 08:39:56
 16.5910,-0.00007,    0.460,   0.0000, 24 Jun 2024, 08:40:06
 16.6148,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:40:16
 16.6181,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:40:26
 16.6151,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:40:36
 16.6313,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:40:46
 16.6408,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:40:56
 16.6401,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:41:06
 16.6419,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:41:16
 16.6372,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:41:26
 16.6490,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:41:36
 16.6496,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:41:46
 16.6601,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:41:56
 16.6620,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:42:06
 16.6517,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:42:16
 16.6304,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:42:26
 16.6366,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:42:36
 16.6457,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:42:46
 16.6471,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:42:56
 16.6481,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:43:06
 16.6289,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:43:16
 16.6122,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:43:26
 16.6121,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:43:36
 16.6284,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:43:46
 16.6369,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:43:56
 16.6269,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:44:06
 16.6247,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:44:16
 16.6292,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:44:26
 16.6305,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:44:36
 16.6291,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:44:46
 16.6239,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:44:56
 16.6150,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:45:06
 16.5971,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:45:16
 16.5997,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:45:26
 16.5961,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:45:36
 16.5890,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:45:46
 16.6034,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:45:56
 16.6178,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:46:06
 16.6037,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:46:16
 16.5838,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:46:26
 16.5828,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:46:36
 16.6000,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:46:46
 16.6074,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:46:56
 16.6114,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:47:06
 16.5968,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:47:16
 16.6101,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:47:26
 16.6239,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:47:36
 16.6265,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:47:46
 16.6359,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:47:56
 16.6211,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:48:06
 16.6086,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:48:16
 16.5981,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:48:26
 16.5744,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:48:36
 16.5751,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:48:46
 16.5778,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:48:56
 16.5695,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:49:06
 16.5778,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:49:16
 16.5806,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:49:26
 16.5917,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:49:36
 16.5976,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:49:46
 16.6015,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:49:56
 16.6010,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:50:06
 16.6020,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:50:16
 16.5987,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:50:26
 16.6023,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:50:36
 16.6104,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:50:46
 16.6183,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:50:56
 16.6262,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:51:06
 16.6153,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:51:16
 16.6138,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:51:26
 16.6034,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:51:36
 16.5896,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:51:46
 16.5852,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:51:56
 16.6023,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:52:06
 16.6054,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:52:16
 16.5814,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:52:26
 16.5706,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:52:36
 16.5577,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:52:46
 16.5600,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:52:56
 16.5644,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:53:06
 16.5679,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:53:16
 16.5746,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:53:26
 16.5812,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:53:36
 16.5793,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:53:46
 16.5859,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:53:56
 16.5881,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:54:06
 16.5760,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:54:16
 16.5748,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:54:26
 16.5761,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:54:36
 16.5724,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:54:46
 16.5532,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:54:56
 16.5455,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:55:06
 16.5427,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:55:16
 16.5505,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:55:26
 16.5552,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:55:36
 16.5529,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:55:46
 16.5478,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:55:56
 16.5432,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:56:06
 16.5464,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:56:16
 16.5369,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:56:26
 16.5393,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:56:36
 16.5256,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:56:46
 16.5252,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:56:56
 16.5318,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:57:06
 16.5421,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:57:16
 16.5412,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:57:26
 16.5292,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:57:36
 16.5225,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:57:46
 16.5289,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:57:56
 16.5147,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:58:06
 16.5150,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:58:16
 16.5227,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:58:26
 16.5181,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:58:36
 16.5126,-0.00006,    0.460,   0.0000, 24 Jun 2024, 08:58:46
 16.5229,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:58:56
 16.5326,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:59:06
 16.5320,-0.00005,    0.336,   0.0000, 24 Jun 2024, 08:59:16
 16.5121,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:59:26
 16.5071,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:59:36
 16.5096,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:59:46
 16.5145,-0.00006,    0.336,   0.0000, 24 Jun 2024, 08:59:56
 16.5156,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:00:06
 16.5177,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:00:16
 16.5143,-0.00006,    0.336,   0.0000, 24 Jun 2024, 09:00:26
 16.5159,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:00:36
 16.5294,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:00:46
 16.5384,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:00:56
 16.5381,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:01:06
 16.5367,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:01:16
 16.5236,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:01:26
 16.5231,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:01:36
 16.5331,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:01:46
 16.5378,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:01:56
 16.5419,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:02:06
 16.5425,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:02:16
 16.5477,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:02:26
 16.5534,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:02:36
 16.5482,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:02:46
 16.5445,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:02:56
 16.5432,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:03:06
 16.5491,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:03:16
 16.5339,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:03:26
 16.5338,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:03:36
 16.5296,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:03:46
 16.5331,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:03:56
 16.5369,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:04:06
 16.5246,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:04:16
 16.5207,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:04:26
 16.5168,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:04:36
 16.5205,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:04:46
 16.5246,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:04:56
 16.5255,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:05:06
 16.5242,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:05:16
 16.5265,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:05:26
 16.5339,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:05:36
 16.5384,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:05:46
 16.5391,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:05:56
 16.5339,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:06:06
 16.5349,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:06:16
 16.5310,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:06:26
 16.5039,-0.00006,    0.336,   0.0000, 24 Jun 2024, 09:06:36
 16.5127,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:06:46
 16.5186,-0.00006,    0.336,   0.0000, 24 Jun 2024, 09:06:56
 16.5282,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:07:06
 16.5251,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:07:16
 16.5205,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:07:26
 16.5209,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:07:36
 16.5242,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:07:46
 16.5136,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:07:56
 16.4993,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:08:06
 16.4975,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:08:16
 16.5014,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:08:26
 16.4930,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:08:36
 16.4960,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:08:46
 16.4931,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:08:56
 16.5037,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:09:06
 16.4933,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:09:16
 16.4876,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:09:26
 16.4958,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:09:36
 16.5077,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:09:46
 16.5125,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:09:56
 16.5128,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:10:06
 16.5028,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:10:16
 16.4914,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:10:26
 16.4805,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:10:36
 16.4844,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:10:46
 16.4937,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:10:56
 16.5043,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:11:06
 16.5122,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:11:16
 16.5127,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:11:26
 16.5154,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:11:36
 16.5224,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:11:46
 16.5172,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:11:56
 16.5062,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:12:06
 16.4958,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:12:16
 16.4872,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:12:26
 16.4930,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:12:36
 16.5026,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:12:46
 16.5003,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:12:56
 16.5053,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:13:06
 16.5023,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:13:16
 16.5008,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:13:26
 16.5057,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:13:36
 16.5105,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:13:46
 16.5111,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:13:56
 16.5051,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:14:06
 16.4926,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:14:16
 16.4709,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:14:26
 16.4750,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:14:36
 16.4759,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:14:46
 16.4813,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:14:56
 16.4774,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:15:06
 16.4842,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:15:16
 16.4926,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:15:26
 16.5026,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:15:36
 16.5107,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:15:46
 16.5124,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:15:56
 16.5199,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:16:06
 16.5248,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:16:16
 16.5248,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:16:26
 16.5247,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:16:36
 16.5250,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:16:46
 16.5110,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:16:56
 16.5131,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:17:06
 16.4946,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:17:16
 16.4796,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:17:26
 16.4784,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:17:36
 16.4685,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:17:46
 16.4753,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:17:56
 16.4851,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:18:06
 16.4968,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:18:16
 16.4953,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:18:26
 16.5022,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:18:36
 16.5051,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:18:46
 16.5009,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:18:56
 16.4932,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:19:06
 16.4969,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:19:16
 16.5095,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:19:26
 16.5092,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:19:36
 16.5151,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:19:46
 16.5154,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:19:56
 16.5136,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:20:06
 16.5155,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:20:16
 16.5098,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:20:26
 16.5035,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:20:36
 16.5061,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:20:46
 16.5145,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:20:56
 16.5174,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:21:06
 16.5224,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:21:16
 16.5169,-0.00005,    0.336,   0.0000, 24 Jun 2024, 09:21:26
 16.5180,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:21:36
 16.5220,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:21:46
 16.5266,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:21:56
 16.5324,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:22:06
 16.5352,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:22:16
 16.5383,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:22:26
 16.5428,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:22:36
 16.5456,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:22:46
 16.5492,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:22:56
 16.5501,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:23:06
 16.5498,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:23:16
 16.5471,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:23:26
 16.5478,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:23:36
 16.5467,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:23:46
 16.5484,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:23:56
 16.5448,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:24:06
 16.5431,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:24:16
 16.5395,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:24:26
 16.5356,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:24:36
 16.5273,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:24:46
 16.5313,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:24:56
 16.5252,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:25:06
 16.5163,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:25:16
 16.5255,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:25:26
 16.5381,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:25:36
 16.5370,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:25:46
 16.5309,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:25:56
 16.4417,-0.00005,    0.213,   0.0000, 24 Jun 2024, 09:26:06
 16.3719,-0.00006,    0.336,   0.0000, 24 Jun 2024, 09:26:16
 16.2830,-0.00006,    0.336,   0.0000, 24 Jun 2024, 09:26:26
 16.1532,-0.00006,    0.336,   0.0000, 24 Jun 2024, 09:26:36
 16.0757,-0.00007,    0.336,   0.0000, 24 Jun 2024, 09:26:46
 15.9893,-0.00007,    0.460,   0.0000, 24 Jun 2024, 09:26:56
 15.9845,-0.00007,    0.460,   0.0000, 24 Jun 2024, 09:27:06
 16.0000,-0.00007,    0.460,   0.0000, 24 Jun 2024, 09:27:16
 15.4819,-0.00009,    0.583,   0.0000, 24 Jun 2024, 09:27:26
 14.8861,-0.00012,    0.707,   0.0000, 24 Jun 2024, 09:27:36
 14.6690,-0.00013,    0.831,   0.0000, 24 Jun 2024, 09:27:46
 14.5730,-0.00013,    0.954,   0.0000, 24 Jun 2024, 09:27:56
 14.5392,-0.00013,    0.954,   0.0000, 24 Jun 2024, 09:28:06
 14.4917,-0.00013,    1.078,   0.0000, 24 Jun 2024, 09:28:16
 14.0796, 4.26212,    2.314,  35.5641, 24 Jun 2024, 09:28:26
 14.0457, 4.25069,    6.886,  35.4868, 24 Jun 2024, 09:28:36
 14.0459, 4.25473,    7.875,  35.5239, 24 Jun 2024, 09:28:46
 14.0453, 4.25602,    7.752,  35.5366, 24 Jun 2024, 09:28:56
 14.0422, 4.21417,    8.369,  35.1485, 24 Jun 2024, 09:29:06
 14.0382, 4.24847,    8.246,  35.4724, 24 Jun 2024, 09:29:16
 14.0381, 4.24837,    8.740,  35.4713, 24 Jun 2024, 09:29:26
 14.0406, 4.24789,    6.145,  35.4657, 24 Jun 2024, 09:29:36
 14.0422, 4.24784,    5.033,  35.4642, 24 Jun 2024, 09:29:46
