CTD number,cast,timeS,prDM,depSM,t090C,t190C,c0S/m,c1S/m,sal00,sal11,sbeox0V,sbeox0Mm/L,OxygenSensor_sn1417,AltimeterSensor_sn60360,FluoroWetlabECO_AFL_FL_Sensor_sn940,TurbidityMeter_sn940,WET_LabsCStar_sn1098,OxygenSensor_sn1416,FluoroWetlabECO_AFL_FL_Sensor_sn5497,oxy0dV/dt,potemp090C,potemp190C,sigma-theta00,sigma-theta11,svel00,svel11,sbeox0PS,sbeox1Mm/L,sbeox1PS,prDM_QC,CTDvel,id
TC24015_015,D,859.229,521.824,516.599,10.2948,10.2952,3.906013,3.904929,35.46405315,35.45266915,1.9452,200.8151882,1.9498,1.5807,0.0501,0.1627,4.5712,,,-0.0016,10.23179241,10.23219943,27.27427837,27.26531923,1500.056401,1500.043956,71.87488736,200.8279111,71.87482651,4,0.64,0
TC24015_015,D,859.729,521.953,516.72,10.2979,10.3023,3.906339,3.905557,35.46428536,35.45207429,1.9448,200.9722546,1.9482,1.5668,0.0504,0.1612,4.5481,,,-0.0008,10.23486468,10.23925736,27.27392282,27.26362153,1500.069858,1500.070654,71.93601286,200.9669925,71.93532682,4,0.258,0
TC24015_015,D,860.229,521.994,516.754,10.2986,10.2995,3.906399,3.905333,35.46419438,35.45250762,1.9445,200.9844005,1.9472,1.5621,0.0513,0.1619,4.543,,,-0.0006,10.23555706,10.23646243,27.27373079,27.26444828,1500.072918,1500.061886,71.94140293,200.9951345,71.94126174,4,0.082,3
TC24015_015,D,860.729,521.992,516.748,10.2976,10.2979,3.906318,3.905194,35.46434675,35.4526551,1.9441,200.8770102,1.9462,1.5597,0.0522,0.1624,4.5348,,,-0.0008,10.23456093,10.23486855,27.27402384,27.26484192,1500.069509,1500.056333,71.90148482,200.8906041,71.90143806,4,-0.004,0
TC24015_015,D,861.229,522.005,516.753,10.2973,10.298,3.906291,3.905204,35.46435897,35.45265341,1.9439,200.9631643,1.9454,1.5605,0.052,0.1629,4.5357,,,-0.0004,10.23426043,10.23496657,27.27408589,27.26482348,1500.06867,1500.056902,71.93186355,200.9748728,71.93175308,4,0.026,0
TC24015_015,D,861.729,522.11,516.848,10.2976,10.2985,3.906329,3.90527,35.46440532,35.45278928,1.9434,200.7262036,1.945,1.5589,0.0523,0.1636,4.5361,,,-0.001,10.23454628,10.2354516,27.27407212,27.26484481,1500.07153,1500.060584,71.84753232,200.7368377,71.84739298,4,0.21,-3
TC24015_015,D,862.229,522.404,517.141,10.2984,10.2996,3.90642,3.905381,35.46441782,35.45271306,1.9433,200.9405182,1.9447,1.5489,0.0512,0.164,4.5373,,,-0.0002,10.23530689,10.23651116,27.27394896,27.26460015,1500.079253,1500.069267,71.92548849,200.949837,71.92529802,4,0.588,0
TC24015_015,D,862.729,522.869,517.603,10.2978,10.298,3.906378,3.905221,35.4643668,35.45243788,1.9428,200.6609555,1.9442,1.5323,0.0505,0.1648,4.5346,,,-0.001,10.23465162,10.23485981,27.27402364,27.26467386,1500.084737,1500.070916,71.82446921,200.6753155,71.82443825,1,0.93,0
TC24015_015,D,863.229,523.458,518.19,10.2894,10.2895,3.905548,3.904373,35.46385698,35.45184047,1.9421,200.5064972,1.944,1.5077,0.051,0.1648,4.5295,,,-0.0014,10.22621061,10.22631924,27.27510031,27.26569933,1500.063923,1500.049638,71.75596649,200.521435,71.7559512,1,1.178,0
TC24015_015,D,863.729,524.172,518.9,10.2755,10.2759,3.904221,3.90309,35.46360019,35.45173437,1.9409,200.1421612,1.9435,1.4743,0.0519,0.1648,4.5311,,,-0.0024,10.21227467,10.21268208,27.27733293,27.26799713,1500.025875,1500.012841,71.60402051,200.1554641,71.60396129,1,1.428,0
TC24015_015,D,864.229,524.966,519.683,10.2732,10.2733,3.904044,3.90289,35.4636859,35.45187803,1.939,199.5138014,1.9434,1.4401,0.0521,0.1648,4.5315,,,-0.0038,10.20988509,10.2099936,27.27781685,27.2685784,1500.030902,1500.016869,71.37571724,199.5284039,71.37570314,1,1.588,0
TC24015_015,D,864.729,525.801,520.511,10.2696,10.2696,3.903722,3.90257,35.46354699,35.45185581,1.9376,199.6380849,1.9429,1.399,0.0524,0.1648,4.5325,,,-0.0028,10.20619553,10.20620435,27.27835214,27.2692221,1500.031697,1500.01745,71.41457684,199.6530175,71.41457684,1,1.67,0
TC24015_015,D,865.229,526.658,521.362,10.2688,10.2689,3.903685,3.902543,35.4635651,35.45187796,1.9362,199.4680053,1.9422,1.3626,0.0521,0.1647,4.5326,,,-0.0028,10.2052926,10.20540105,27.2785238,27.26937952,1500.043029,1500.029142,71.35251436,199.4824497,71.35249979,1,1.714,0
TC24015_015,D,865.729,527.539,522.239,10.2688,10.2691,3.903739,3.902595,35.46371729,35.45181533,1.9348,199.2945513,1.941,1.3178,0.0508,0.1677,4.5324,,,-0.0028,10.20518358,10.20549145,27.27866165,27.26931485,1500.057772,1500.044337,71.29053682,199.3083167,71.29049312,1,1.762,0
TC24015_015,D,866.229,528.389,523.078,10.2688,10.2688,3.903763,3.902624,35.46357896,35.45201976,1.9334,199.120647,1.9391,1.2748,0.0503,0.1679,4.533,,,-0.0028,10.2050786,10.20508736,27.27857196,27.26954495,1500.071649,1500.057562,71.22826572,199.1353729,71.22826572,1,1.7,0
TC24015_015,D,866.729,529.11,523.808,10.2691,10.2693,3.903818,3.902675,35.46352121,35.45172697,1.9326,199.3640478,1.9377,1.2403,0.052,0.1697,4.5335,,,-0.0016,10.20528837,10.20549656,27.27849028,27.26924497,1500.084562,1500.070901,71.31576823,199.3781477,71.31573795,1,1.442,0
TC24015_015,D,867.229,529.631,524.318,10.2696,10.2695,3.90388,3.902722,35.4634297,35.45177534,1.9321,199.4743136,1.9363,1.2028,0.0527,0.1706,4.5288,,,-0.001,10.20572212,10.20563135,27.27834315,27.26925922,1500.094841,1500.080282,71.35593901,199.48966,71.35595444,1,1.042,0
TC24015_015,D,867.729,529.961,524.638,10.2694,10.2694,3.903889,3.902729,35.46356746,35.45179548,1.9315,199.3432387,1.935,1.1821,0.0522,0.1691,4.5261,,,-0.0012,10.20548197,10.20549091,27.27849261,27.26929944,1500.099749,1500.085403,71.30880647,199.3582524,71.30880647,1,0.66,0
TC24015_015,D,868.229,530.191,524.86,10.2689,10.2691,3.903877,3.902732,35.46382903,35.45201454,1.9312,199.4783984,1.9336,1.1676,0.0521,0.1691,4.5188,,,-0.0006,10.20495523,10.20516345,27.27878874,27.2695276,1500.102086,1500.088401,71.35650633,199.4925296,71.35647509,1,0.46,0
TC24015_015,D,868.729,530.37,525.036,10.2697,10.2695,3.903915,3.902761,35.4633556,35.45183924,1.9306,199.2267332,1.9327,1.1568,0.0525,0.1697,4.5175,,,-0.0012,10.20573042,10.20553993,27.27828385,27.26932506,1500.107319,1500.092571,71.26749433,199.2423565,71.26752496,1,0.358,0
TC24015_015,D,869.229,530.53,525.185,10.2698,10.2697,3.903947,3.902781,35.46351114,35.45177575,1.9304,199.4278055,1.9322,1.1475,0.0524,0.1704,4.5165,,,-0.0004,10.20581013,10.20571944,27.27839139,27.26924417,1500.110509,1500.095851,71.33964672,199.4432525,71.33966243,1,0.32,0
TC24015_015,D,869.729,530.728,525.379,10.2698,10.2704,3.903945,3.902851,35.46340191,35.45171608,1.9303,199.4754027,1.9316,1.1389,0.0525,0.1687,4.5165,,,-0.0002,10.20578573,10.20639234,27.27831036,27.26908021,1500.113648,1500.101545,71.3566234,199.4874723,71.35652856,1,0.396,0
TC24015_015,D,870.229,530.985,525.635,10.269,10.2695,3.903886,3.902771,35.46346637,35.45166455,1.93,199.3308809,1.9313,1.1283,0.0526,0.1679,4.5163,,,-0.0006,10.20495694,10.20546402,27.27850527,27.2692019,1500.115121,1500.102521,71.30372523,199.343566,71.30364718,1,0.514,0
TC24015_015,D,870.729,531.307,525.952,10.2693,10.2694,3.903937,3.902806,35.46354731,35.45197243,1.9302,199.6475591,1.9308,1.1146,0.0521,0.1692,4.5165,,,0.0004,10.20521592,10.20532435,27.27852329,27.26946666,1500.12161,1500.107861,71.41750449,199.6618687,71.41748838,1,0.644,0
TC24015_015,D,871.229,531.724,526.366,10.2695,10.2695,3.903986,3.902825,35.46366261,35.4518807,1.9299,199.3329846,1.9306,1.0984,0.0524,0.1711,4.5169,,,-0.0006,10.2053635,10.20537248,27.27858758,27.26938664,1500.129354,1500.114996,71.30533544,199.3480102,71.30533544,1,0.834,0
TC24015_015,D,871.729,532.197,526.833,10.2697,10.2699,3.904033,3.902886,35.46373247,35.45189813,1.9296,199.3020045,1.9305,1.0764,0.0527,0.1718,4.5177,,,-0.0006,10.20550418,10.20571245,27.27861758,27.26934095,1500.137968,1500.124259,71.29459231,199.3161484,71.29456109,1,0.946,0
TC24015_015,D,872.229,532.725,527.354,10.2693,10.2695,3.904017,3.902872,35.46372229,35.45190818,1.9294,199.3457706,1.9302,1.0536,0.0524,0.174,4.5132,,,-0.0004,10.20504041,10.20524867,27.27869053,27.2694297,1500.145255,1500.13157,71.30962916,199.3598912,71.30959774,1,1.056,0
TC24015_015,D,872.729,533.31,527.935,10.2688,10.269,3.903996,3.902853,35.4637331,35.45193922,1.9291,199.2645492,1.9304,1.0276,0.0525,0.1737,4.5119,,,-0.0006,10.20446996,10.20467821,27.27879849,27.26955343,1500.153153,1500.139493,71.27981186,199.2786389,71.27978063,1,1.17,0
TC24015_015,D,873.229,533.931,528.552,10.2694,10.2692,3.904089,3.902893,35.46381401,35.45187172,1.929,199.3762779,1.9301,0.9985,0.0523,0.1726,4.5104,,,-0.0002,10.20499079,10.20480069,27.27877081,27.26947936,1500.165652,1500.150385,71.32073772,199.3924589,71.32076934,1,1.242,0
TC24015_015,D,873.729,534.522,529.142,10.2694,10.2694,3.904107,3.902943,35.46373128,35.45191918,1.9293,199.6591924,1.9298,0.9657,0.0521,0.1726,4.5125,,,0.0006,10.20491774,10.20492679,27.27871895,27.26949443,1500.175317,1500.160922,71.42190389,199.6742811,71.42190389,1,1.182,0
TC24015_015,D,874.229,535.086,529.696,10.2699,10.2699,3.904177,3.903023,35.46370173,35.45199131,1.9285,198.9379895,1.9296,0.9374,0.0526,0.173,4.5153,,,-0.0016,10.20534608,10.20535506,27.27862116,27.26947605,1500.186384,1500.172112,71.164669,198.9528942,71.164669,1,1.128,0
TC24015_015,D,874.729,535.626,530.229,10.2698,10.2698,3.904198,3.90303,35.46376969,35.45191724,1.9284,199.3335029,1.9293,0.9099,0.0525,0.1728,4.5146,,,-0.0002,10.2051796,10.2051887,27.27870327,27.26944722,1500.195033,1500.180589,71.30603059,199.3486185,71.30603059,1,1.08,0
TC24015_015,D,875.229,536.156,530.75,10.2693,10.2695,3.904168,3.903021,35.46371392,35.45187989,1.9284,199.4058688,1.9292,0.8845,0.0525,0.1714,4.5144,,,0,10.20461599,10.20482431,27.27875804,27.26948162,1500.201941,1500.188232,71.3311236,199.4200181,71.33109177,1,1.06,0
TC24015_015,D,875.729,536.688,531.28,10.2693,10.2693,3.904189,3.90303,35.46368816,35.45192701,1.9279,199.066884,1.9295,0.8577,0.0527,0.1717,4.5152,,,-0.001,10.20455019,10.20455923,27.27874941,27.26956465,1500.210701,1500.196368,71.20985081,199.0818631,71.20985081,1,1.064,0
TC24015_015,D,876.229,537.223,531.809,10.2692,10.2694,3.904199,3.90306,35.46364676,35.451894,1.9272,198.8700002,1.9287,0.8313,0.0522,0.1714,4.5147,,,-0.0014,10.20438441,10.20459269,27.278746,27.26953304,1500.219135,1500.205525,71.13924976,198.8840117,71.13921933,1,1.07,0
TC24015_015,D,876.729,537.753,532.332,10.2693,10.2693,3.90423,3.903074,35.46362607,35.45189548,1.9263,198.644014,1.9286,0.805,0.0525,0.1714,4.514,,,-0.0018,10.20441846,10.2044275,27.27872391,27.26956301,1500.228225,1500.213928,71.05855428,198.6589225,71.05855428,1,1.06,0
TC24015_015,D,877.229,538.27,532.847,10.2703,10.2696,3.904345,3.903132,35.4635877,35.45196011,1.9258,198.808648,1.9286,0.7796,0.0526,0.1713,4.5137,,,-0.001,10.20535065,10.20466232,27.27853133,27.26957251,1500.240286,1500.22362,71.11896161,198.8267377,71.11906943,1,1.034,0
TC24015_015,D,877.729,538.772,533.332,10.2706,10.2702,3.904414,3.903216,35.46377055,35.45200342,1.9261,199.3140259,1.9281,0.7552,0.0523,0.1713,4.5134,,,0.0006,10.20558723,10.20519786,27.27863283,27.26951292,1500.249874,1500.234107,71.30029251,199.33093,71.30035729,1,1.004,0
TC24015_015,D,878.229,539.284,533.851,10.2715,10.2727,3.904535,3.9035,35.46389264,35.45222307,1.9264,199.3645187,1.9274,0.7311,0.0522,0.1706,4.5141,,,0.0006,10.20642029,10.20762467,27.27858282,27.2692611,1500.261692,1500.251748,71.31979384,199.373705,71.31959944,1,1.024,0
TC24015_015,D,878.729,539.797,534.353,10.2725,10.2738,3.904644,3.903621,35.46379519,35.45215042,1.9267,199.4148461,1.9264,0.7054,0.0524,0.17,4.5142,,,0.0006,10.207353,10.20865698,27.278344,27.26902428,1500.273615,1500.264058,71.33929019,199.4235281,71.33907953,1,1.026,0
TC24015_015,D,879.229,540.319,534.865,10.2735,10.2739,3.904778,3.903663,35.46394737,35.45224505,1.927,199.4650871,1.9259,0.6798,0.0524,0.1709,4.514,,,0.0006,10.20828439,10.20869191,27.27830032,27.26909207,1500.285991,1500.273156,71.35887037,199.4781203,71.35880553,1,1.044,0
TC24015_015,D,879.729,540.825,535.387,10.2734,10.2737,3.904792,3.903661,35.46395964,35.4521923,1.9275,199.6614572,1.9262,0.6551,0.0525,0.1726,4.5093,,,0.001,10.20812213,10.20843008,27.27833821,27.26909656,1500.294012,1500.280741,71.42897372,199.6750602,71.42892447,4,1.012,0
TC24015_015,D,880.229,541.14,535.708,10.273,10.2732,3.904764,3.903631,35.46392344,35.45223302,1.9275,199.3884756,1.9265,0.6334,0.0521,0.173,4.5067,,,0,10.20768471,10.20789299,27.27838627,27.26922205,1500.297747,1500.284213,71.33068323,199.40244,71.33065138,4,0.63,0
TC24015_015,D,880.729,541.157,535.709,10.2725,10.2729,3.904701,3.903603,35.46376316,35.45223316,1.9276,199.4620545,1.9268,0.6224,0.051,0.1749,4.515,,,0.0002,10.20718466,10.20759205,27.27834836,27.26927466,1500.296051,1500.283425,71.35616406,199.4748697,71.35609996,4,0.034,3
TC24015_015,D,881.229,541.005,535.554,10.2726,10.273,3.904709,3.903588,35.46381524,35.45205188,1.9273,199.1893641,1.9271,0.6235,0.0511,0.1757,4.5145,,,-0.0006,10.20730305,10.20771062,27.27836837,27.26911243,1500.293959,1500.281049,71.25878822,199.2024634,71.25872571,4,-0.304,0
TC24015_015,D,881.729,540.77,535.319,10.2728,10.2733,3.904716,3.903612,35.46379709,35.45210896,1.9274,199.4228135,1.9277,0.6312,0.0523,0.1787,4.5127,,,0.0002,10.20753139,10.20803851,27.27831436,27.2690998,1500.290766,1500.278304,71.34260243,199.4353534,71.34252233,4,-0.47,0
TC24015_015,D,882.229,540.524,535.066,10.2711,10.2713,3.90453,3.903386,35.46367461,35.451872,1.9272,199.2270829,1.9277,0.6433,0.0525,0.1786,4.5116,,,-0.0004,10.20586852,10.20607688,27.27850884,27.26925698,1500.280492,1500.266821,71.26991453,199.2411802,71.26988309,4,-0.492,0
TC24015_015,D,882.729,540.359,534.885,10.2709,10.2709,3.904489,3.903345,35.46352728,35.45191918,1.9274,199.4783384,1.9278,0.6544,0.0538,0.1719,4.5111,,,0.0004,10.20568983,10.20569882,27.27842498,27.26935976,1500.276872,1500.262726,71.35942195,199.4931529,71.35942195,4,-0.33,0
TC24015_015,D,883.229,540.402,534.93,10.2709,10.2712,3.904505,3.903381,35.46367033,35.4519733,1.9274,199.3660809,1.9275,0.6588,0.0539,0.1719,4.5123,,,0,10.2056844,10.20599229,27.27853762,27.26935082,1500.277757,1500.264572,71.31932934,199.3795783,71.31928157,4,0.086,0
TC24015_015,D,883.729,540.713,535.235,10.2711,10.2714,3.904547,3.903401,35.46376229,35.45184211,1.9271,199.1611791,1.9276,0.6522,0.0527,0.1712,4.5115,,,-0.0006,10.20584505,10.20615313,27.27858139,27.26922034,1500.283722,1500.270264,71.24637861,199.1749493,71.24633174,4,0.622,-3
TC24015_015,D,884.229,541.226,535.754,10.2728,10.273,3.904735,3.903598,35.46378523,35.45205418,1.9272,199.4064174,1.9274,0.6332,0.0527,0.1713,4.5104,,,0.0002,10.20747494,10.20768326,27.27831495,27.26911901,1500.298287,1500.284704,71.33673141,199.4204344,71.33669937,4,1.026,0
TC24015_015,D,884.729,541.877,536.406,10.2727,10.2732,3.904756,3.90366,35.46380347,35.4521966,1.927,199.2255891,1.9276,0.6061,0.0526,0.1724,4.509,,,-0.0004,10.20729471,10.20780179,27.27836064,27.26920953,1500.308711,1500.296348,71.27189567,199.238017,71.27181704,1,1.302,0
TC24015_015,D,885.229,542.597,537.121,10.2728,10.2733,3.904813,3.903695,35.46396141,35.45213142,1.927,199.3563491,1.9276,0.573,0.0528,0.1728,4.5079,,,0,10.20730506,10.20781231,27.27848215,27.2691568,1500.321158,1500.308524,71.31890006,199.369067,71.31882043,1,1.44,0
TC24015_015,D,885.729,543.26,537.792,10.2733,10.2736,3.904895,3.903748,35.46400933,35.45207988,1.9268,199.2294834,1.9272,0.5387,0.0525,0.1734,4.5079,,,-0.0004,10.20772098,10.20802909,27.278447,27.26907874,1500.333956,1500.320487,71.27430401,199.243269,71.27425681,1,1.326,0
TC24015_015,D,886.229,543.752,538.287,10.2734,10.2736,3.904896,3.903769,35.4637014,35.45207225,1.9265,199.1432458,1.9274,0.5095,0.0526,0.1742,4.5078,,,-0.0006,10.2077599,10.20796818,27.27819977,27.2690834,1500.342067,1500.328608,71.24346568,199.1571164,71.24343442,4,0.984,0
TC24015_015,D,886.729,543.991,538.514,10.2735,10.2736,3.904929,3.903786,35.46383167,35.45213752,1.9263,199.1773056,1.9271,0.4899,0.0519,0.1737,4.5079,,,-0.0004,10.20782981,10.20793854,27.27828929,27.26913954,1500.346532,1500.332637,71.25586345,199.191734,71.25584772,4,0.478,0
TC24015_015,D,887.229,544.002,538.518,10.2732,10.2733,3.904909,3.903748,35.46391575,35.45203889,1.9259,199.0096651,1.9271,0.4815,0.0511,0.174,4.5078,,,-0.0008,10.20752955,10.20763842,27.27840733,27.26911489,1500.345747,1500.331629,71.19546805,199.0243145,71.19545253,4,0.022,3
TC24015_015,U,887.729,543.893,538.411,10.2732,10.2733,3.904905,3.903743,35.46392408,35.45203705,1.9262,199.4453248,1.9269,0.4817,0.0521,0.1739,4.5078,,,0.0006,10.20754304,10.20765192,27.27841148,27.2691111,1500.343956,1500.329826,71.35132859,199.4600174,71.35131237,0,-0.218,-4
TC24015_015,U,888.229,543.695,538.214,10.2729,10.2731,3.904848,3.903712,35.46372652,35.45200591,1.9258,198.9895877,1.9266,0.4888,0.0539,0.174,4.5079,,,-0.0008,10.20726889,10.20747724,27.27830506,27.26911726,1500.339374,1500.325803,71.1877391,199.0035646,71.18770806,0,-0.396,0
TC24015_015,U,888.729,543.436,537.95,10.2723,10.2725,3.904777,3.903629,35.46370623,35.45186368,1.9256,199.0711998,1.9264,0.4995,0.0536,0.1738,4.5079,,,-0.0004,10.20670331,10.20691175,27.27838789,27.26910485,1500.33293,1500.319211,71.21600569,199.0853367,71.21597425,0,-0.518,0
TC24015_015,U,889.229,543.154,537.672,10.2723,10.2723,3.904747,3.903591,35.46352837,35.4517992,1.9254,199.0363276,1.926,0.5117,0.0525,0.1729,4.508,,,-0.0004,10.20673837,10.20674749,27.2782429,27.26908315,1500.328053,1500.313759,71.20344945,199.0512633,71.20344945,0,-0.564,0
TC24015_015,U,889.729,542.885,537.401,10.2722,10.2722,3.904727,3.903585,35.46354346,35.45195628,1.9252,199.0020129,1.9263,0.5259,0.0526,0.1729,4.5079,,,-0.0004,10.20667205,10.20668107,27.27826626,27.26921739,1500.32327,1500.309148,71.19102717,199.0167652,71.19102717,0,-0.538,0
TC24015_015,U,890.229,542.653,537.168,10.2723,10.2723,3.904729,3.903581,35.46357055,35.45192249,1.9252,199.1088824,1.9259,0.5377,0.0513,0.1742,4.5079,,,0,10.20680037,10.20680942,27.27826502,27.26916861,1500.319825,1500.30563,71.2294245,199.1237202,71.2294245,0,-0.464,0
TC24015_015,U,890.729,542.466,536.989,10.2723,10.2723,3.904715,3.903565,35.46351241,35.45184404,1.9255,199.3160286,1.9257,0.5494,0.0512,0.1739,4.508,,,0.0006,10.20682357,10.20683264,27.27821558,27.26910331,1500.316664,1500.302444,71.30350269,199.3309078,71.30350269,0,-0.374,0
TC24015_015,U,891.229,542.299,536.821,10.2724,10.2723,3.904724,3.903558,35.46358136,35.45184794,1.9255,199.1413995,1.9255,0.5581,0.0524,0.1729,4.5079,,,0,10.2069438,10.20685331,27.27824843,27.26910275,1500.314345,1500.299689,71.24121559,199.156822,71.2412315,0,-0.334,0
TC24015_015,U,891.729,542.188,536.711,10.2724,10.2723,3.904715,3.903564,35.46353985,35.45195861,1.9251,198.8562666,1.9253,0.5656,0.0527,0.1724,4.5079,,,-0.0008,10.20695758,10.20686696,27.27821362,27.26918678,1500.31246,1500.297989,71.13919273,198.8714723,71.13920824,0,-0.222,0
TC24015_015,U,892.229,542.156,536.677,10.2723,10.2724,3.904715,3.903566,35.46365153,35.45189598,1.9249,198.9410363,1.9253,0.5698,0.0535,0.173,4.5068,,,-0.0004,10.20686184,10.20697059,27.27831752,27.2691198,1500.311711,1500.297741,71.16941593,198.9555259,71.16940022,0,-0.064,0
TC24015_015,U,892.729,542.179,536.705,10.2723,10.2724,3.90471,3.903576,35.46359047,35.45198712,1.9257,199.6196713,1.9256,0.5701,0.0538,0.1726,4.5055,,,0.0016,10.20685904,10.20696767,27.27827034,27.26919148,1500.312016,1500.298232,71.41216376,199.6340133,71.41214706,0,0.046,0
TC24015_015,U,893.229,542.241,536.764,10.2723,10.2724,3.904718,3.903575,35.46364382,35.45194916,1.9259,199.3094893,1.9256,0.5691,0.052,0.1737,4.5076,,,0.0004,10.20685132,10.20696002,27.27831334,27.26916317,1500.313106,1500.29921,71.30122325,199.323927,71.30120714,0,0.124,0
TC24015_015,U,893.729,542.316,536.846,10.2722,10.2723,3.904706,3.903564,35.46358572,35.45190119,1.9258,199.1281159,1.9252,0.565,0.0513,0.1741,4.5084,,,-0.0002,10.20674247,10.20685116,27.27828697,27.2691447,1500.313918,1500.300035,71.23615856,199.1425284,71.23614275,0,0.15,0
TC24015_015,U,894.229,542.389,536.915,10.2723,10.2723,3.904701,3.903563,35.46340491,35.45185829,1.9262,199.4687278,1.925,0.5617,0.0517,0.1732,4.5085,,,0.0008,10.20683318,10.20684216,27.27812996,27.26911278,1500.315261,1500.301189,71.35808038,199.483463,71.35808038,0,0.146,0
TC24015_015,U,894.729,542.455,536.981,10.2723,10.2724,3.904721,3.903583,35.46357823,35.45193432,1.9259,199.0319239,1.9258,0.5584,0.0524,0.1723,4.5081,,,-0.0006,10.20682488,10.20693354,27.27826674,27.2691562,1500.316562,1500.302729,71.20189676,199.0462781,71.20188115,0,0.132,0
TC24015_015,U,895.229,542.5,537.021,10.2722,10.2724,3.904717,3.90359,35.46361476,35.45198516,1.9258,199.1327309,1.926,0.5553,0.0531,0.1729,4.5077,,,-0.0002,10.20671967,10.20692793,27.27831362,27.26919687,1500.316994,1500.303534,71.23782276,199.1466004,71.23779113,0,0.09,0
TC24015_015,U,895.729,542.565,537.09,10.2724,10.2724,3.904724,3.903587,35.46346199,35.45192556,1.9256,199.0490343,1.9259,0.5521,0.0538,0.1727,4.5078,,,-0.0004,10.20691096,10.20691993,27.27816096,27.26915174,1500.318595,1500.304536,71.20811833,199.0637255,71.20811833,0,0.13,0
TC24015_015,U,896.229,542.633,537.162,10.2723,10.2724,3.904729,3.903592,35.46357952,35.45194578,1.9258,199.3055177,1.9262,0.549,0.0532,0.1729,4.5078,,,0.0004,10.20680284,10.20691149,27.27827159,27.269169,1500.319506,1500.305684,71.29977313,199.3198775,71.29975702,0,0.136,0
TC24015_015,U,896.729,542.671,537.19,10.2723,10.2724,3.904733,3.903592,35.46360306,35.45192873,1.9256,199.0520051,1.926,0.5471,0.0524,0.1728,4.5091,,,-0.0004,10.20679811,10.2069068,27.27829079,27.26915651,1500.320162,1500.306291,71.20909197,199.0663993,71.20907626,0,0.076,0
TC24015_015,U,897.229,542.712,537.236,10.2724,10.2725,3.904745,3.903599,35.4636091,35.45188408,1.9259,199.3776122,1.9259,0.5451,0.0527,0.1725,4.5088,,,0.0006,10.20689264,10.20700137,27.27827902,27.26910514,1500.321204,1500.307271,71.32573143,199.3920932,71.32571522,0,0.082,0
TC24015_015,U,897.729,542.758,537.284,10.2724,10.2724,3.904748,3.903592,35.4636189,35.45188971,1.9263,199.4913313,1.9257,0.5419,0.0538,0.1728,4.5078,,,0.0008,10.20688694,10.20689606,27.27828767,27.26912791,1500.321976,1500.307681,71.36641799,199.5063011,71.36641799,0,0.092,0
TC24015_015,U,898.229,542.773,537.294,10.2726,10.2725,3.904763,3.903617,35.46356974,35.45203934,1.9267,199.5467696,1.9259,0.54,0.0535,0.1724,4.5083,,,0.0008,10.20708434,10.2069937,27.27821484,27.26922771,1500.322877,1500.308468,71.38653574,199.5619653,71.38655206,0,0.03,0
TC24015_015,U,898.729,542.749,537.276,10.2728,10.2728,3.904777,3.903631,35.46352792,35.45190031,1.9267,199.318792,1.9257,0.5401,0.0526,0.1716,4.5087,,,0,10.20728657,10.20729561,27.27814691,27.26906648,1500.323142,1500.308972,71.30526643,199.3336193,71.30526643,0,-0.048,0
TC24015_015,U,899.229,542.705,537.225,10.2728,10.2727,3.904764,3.903623,35.46341576,35.45193616,1.927,199.5296304,1.926,0.5423,0.0525,0.1715,4.5091,,,0.0006,10.20729211,10.20720142,27.27805837,27.26911091,1500.322278,1500.307932,71.38064158,199.5447597,71.3806578,0,-0.088,0
TC24015_015,U,899.729,542.641,537.168,10.2726,10.2728,3.904754,3.903613,35.46353765,35.45176613,1.9272,199.500157,1.9263,0.5446,0.0524,0.1751,4.5093,,,0.0004,10.20710071,10.20730909,27.27818693,27.26895937,1500.320656,1500.307023,71.36984576,199.5142317,71.36981351,0,-0.128,0
TC24015_015,U,900.229,542.545,537.074,10.2726,10.2729,3.904746,3.903622,35.46349956,35.45180322,1.9267,199.0315375,1.9267,0.5473,0.0523,0.1748,4.5098,,,-0.001,10.20711263,10.20742056,27.27815511,27.26896889,1500.319023,1500.305838,71.20218292,199.0450151,71.20213663,0,-0.192,0
TC24015_015,U,900.729,542.413,536.939,10.2727,10.2728,3.90474,3.903609,35.46340059,35.45182783,1.9261,198.8873353,1.9267,0.5531,0.0523,0.1747,4.5105,,,-0.0012,10.20722866,10.20733727,27.27805759,27.26900262,1500.317078,1500.303331,71.15070379,198.9015894,71.15068846,0,-0.264,0
TC24015_015,U,901.229,542.247,536.773,10.2727,10.2726,3.904745,3.903588,35.46352582,35.4518838,1.9265,199.5050247,1.927,0.5603,0.0525,0.1752,4.5109,,,0.0008,10.20724912,10.20715855,27.2781518,27.2690775,1500.314487,1500.299943,71.37173549,199.5203597,71.37175181,0,-0.332,0
TC24015_015,U,901.729,542.08,536.612,10.2727,10.2726,3.90473,3.903565,35.46344856,35.45172536,1.9267,199.4156425,1.9272,0.5678,0.0524,0.1768,4.5099,,,0.0004,10.20726986,10.20717935,27.27808786,27.26895017,1500.311633,1500.29699,71.33972429,199.4310737,71.3397404,0,-0.334,0
TC24015_015,U,902.229,541.988,536.499,10.2726,10.2725,3.904732,3.903586,35.46360746,35.45207698,1.9268,199.3709625,1.9267,0.5752,0.0525,0.1772,4.5099,,,0.0002,10.20718151,10.20709085,27.27822734,27.26924015,1500.30995,1500.295542,71.32365914,199.3861442,71.32367516,0,-0.184,0
