* Sea-Bird SBE37 Data File:
* FileName = C:\CE25007_recovery_data\5510_data.asc
* Software Version 1.59
* Temperature SN = 5510
* Conductivity SN = 5510
* System UpLoad Time = May 13 2025 17:59:09
* ds
* SBE37-SM V 2.6b  SERIAL NO. 5510    13 May 2025  17:59:55
* not logging: received stop command
* sample interval = 600 seconds
* samplenumber = 46303, free = 144347
* do not transmit real-time data
* output salinity with each sample
* do not output sound velocity with each sample
* store time with each sample
* number of samples to average = 1
* serial sync mode disabled
* wait time after serial sync sampling = 30 seconds
* internal pump not installed
* temperature = 18.65 deg C

* S>
* SBE37-SM V 2.6b  5510
* temperature:  18-apr-24
*     TA0 = 5.292380e-05
*     TA1 = 2.620106e-04
*     TA2 = -1.427135e-06
*     TA3 = 1.264616e-07
* conductivity:  18-apr-24
*     G = -1.004675e+00
*     H = 1.402256e-01
*     I = -1.306509e-05
*     J = 2.309210e-05
*     CPCOR = -9.570000e-08
*     CTCOR = 3.250000e-06
*     WBOTC = 4.302277e-05
* pressure S/N 227853, range = 10000 psia:  25-mar-24
*     PA0 = 9.378762e+00
*     PA1 = 4.360928e-01
*     PA2 = -4.632869e-08
*     PTCA0 = 6.665435e+01
*     PTCA1 = 1.036688e+00
*     PTCA2 = -1.136980e-03
*     PTCSB0 = 2.801100e+01
*     PTCSB1 = 3.466667e-03
*     PTCSB2 = 0.000000e+00
*     POFFSET = 0.000000e+00
* rtc:  18-apr-24
*     RTCA0 = 9.999760e-01
*     RTCA1 = 1.622269e-06
*     RTCA2 = -3.257723e-08

* S> 
*END*
start time =  26 Jun 2024  00:00:01
sample interval = 600 seconds
start sample number = 1
 10.5734, 3.92678,  525.962,  35.4019, 21 Sep 2024, 17:40:01
 10.6108, 3.93071,  527.445,  35.4046, 21 Sep 2024, 17:50:01
 10.6029, 3.92972,  528.681,  35.4017, 21 Sep 2024, 18:00:01
 10.5753, 3.92723,  529.546,  35.4030, 21 Sep 2024, 18:10:01
 10.6531, 3.93615,  530.164,  35.4173, 21 Sep 2024, 18:20:01
 10.6575, 3.93682,  530.658,  35.4195, 21 Sep 2024, 18:30:01
 10.6274, 3.93339,  530.288,  35.4143, 21 Sep 2024, 18:40:01
 10.6595, 3.93756,  530.040,  35.4253, 21 Sep 2024, 18:50:01
 10.6512, 3.93657,  529.917,  35.4234, 21 Sep 2024, 19:00:01
 10.6321, 3.93475,  529.670,  35.4237, 21 Sep 2024, 19:10:01
 10.6153, 3.93332,  529.175,  35.4258, 21 Sep 2024, 19:20:01
 10.5822, 3.92779,  528.681,  35.4023, 21 Sep 2024, 19:30:01
 10.6126, 3.93200,  527.692,  35.4158, 21 Sep 2024, 19:40:01
 10.5598, 3.92407,  526.209,  35.3876, 21 Sep 2024, 19:50:01
 10.5302, 3.92171,  524.232,  35.3933, 21 Sep 2024, 20:00:01
 10.5249, 3.92020,  521.883,  35.3843, 21 Sep 2024, 20:10:01
 10.5678, 3.92518,  519.535,  35.3940, 21 Sep 2024, 20:20:01
 10.5712, 3.92521,  517.434,  35.3920, 21 Sep 2024, 20:30:01
 10.5975, 3.92848,  515.086,  35.4005, 21 Sep 2024, 20:40:01
 10.5763, 3.92573,  512.985,  35.3943, 21 Sep 2024, 20:50:01
 10.6393, 3.93219,  510.513,  35.3995, 21 Sep 2024, 21:00:01
 10.7337, 3.94298,  507.918,  35.4179, 21 Sep 2024, 21:10:01
 10.7535, 3.94533,  505.693,  35.4234, 21 Sep 2024, 21:20:01
 10.7803, 3.94909,  503.716,  35.4361, 21 Sep 2024, 21:30:01
 10.7858, 3.94955,  502.109,  35.4361, 21 Sep 2024, 21:40:01
 10.7851, 3.94969,  500.750,  35.4388, 21 Sep 2024, 21:50:01
 10.8159, 3.95282,  499.390,  35.4411, 21 Sep 2024, 22:00:01
 10.7926, 3.94949,  498.031,  35.4308, 21 Sep 2024, 22:10:01
 10.8163, 3.95156,  497.166,  35.4290, 21 Sep 2024, 22:20:01
 10.7941, 3.95047,  496.300,  35.4399, 21 Sep 2024, 22:30:01
 10.8098, 3.95247,  495.806,  35.4450, 21 Sep 2024, 22:40:01
 10.8072, 3.95114,  495.435,  35.4344, 21 Sep 2024, 22:50:01
 10.8345, 3.95464,  494.817,  35.4434, 21 Sep 2024, 23:00:01
 10.8341, 3.95453,  494.199,  35.4429, 21 Sep 2024, 23:10:01
 10.8033, 3.95012,  493.952,  35.4286, 21 Sep 2024, 23:20:01
 10.7978, 3.95023,  493.829,  35.4350, 21 Sep 2024, 23:30:01
 10.8172, 3.95144,  493.705,  35.4285, 21 Sep 2024, 23:40:01
 10.8445, 3.95503,  493.458,  35.4382, 21 Sep 2024, 23:50:01
 10.8558, 3.95635,  493.334,  35.4406, 22 Sep 2024, 00:00:01
 10.8477, 3.95563,  493.211,  35.4413, 22 Sep 2024, 00:10:01
 10.8286, 3.95376,  493.211,  35.4410, 22 Sep 2024, 00:20:01
 10.8278, 3.95348,  493.211,  35.4389, 22 Sep 2024, 00:30:01
 10.8376, 3.95472,  493.087,  35.4419, 22 Sep 2024, 00:40:01
 10.8210, 3.95328,  493.211,  35.4435, 22 Sep 2024, 00:50:01
 10.8087, 3.95181,  493.211,  35.4406, 22 Sep 2024, 01:00:01
 10.8117, 3.95235,  493.334,  35.4431, 22 Sep 2024, 01:10:01
 10.8208, 3.95363,  493.458,  35.4471, 22 Sep 2024, 01:20:01
 10.8051, 3.95238,  493.581,  35.4496, 22 Sep 2024, 01:30:01
 10.7607, 3.94698,  493.952,  35.4382, 22 Sep 2024, 01:40:01
 10.7567, 3.94647,  494.199,  35.4368, 22 Sep 2024, 01:50:01
 10.8079, 3.95156,  494.323,  35.4384, 22 Sep 2024, 02:00:01
 10.7661, 3.94805,  494.694,  35.4434, 22 Sep 2024, 02:10:01
 10.7484, 3.94572,  495.064,  35.4369, 22 Sep 2024, 02:20:01
 10.7101, 3.94145,  495.682,  35.4308, 22 Sep 2024, 02:30:01
 10.7362, 3.94425,  496.177,  35.4335, 22 Sep 2024, 02:40:01
 10.7952, 3.95064,  496.671,  35.4404, 22 Sep 2024, 02:50:01
 10.7650, 3.94772,  497.413,  35.4399, 22 Sep 2024, 03:00:01
 10.7571, 3.94696,  498.278,  35.4395, 22 Sep 2024, 03:10:01
 10.7532, 3.94657,  499.267,  35.4390, 22 Sep 2024, 03:20:01
 10.7666, 3.94794,  500.008,  35.4394, 22 Sep 2024, 03:30:01
 10.7707, 3.94855,  500.750,  35.4413, 22 Sep 2024, 03:40:01
 10.7365, 3.94489,  501.738,  35.4371, 22 Sep 2024, 03:50:01
 10.7111, 3.94231,  502.851,  35.4353, 22 Sep 2024, 04:00:01
 10.7172, 3.94226,  504.210,  35.4283, 22 Sep 2024, 04:10:01
 10.7110, 3.94213,  505.570,  35.4323, 22 Sep 2024, 04:20:01
 10.7172, 3.94272,  507.053,  35.4316, 22 Sep 2024, 04:30:01
 10.6757, 3.93807,  508.412,  35.4244, 22 Sep 2024, 04:40:01
 10.6393, 3.93461,  509.772,  35.4242, 22 Sep 2024, 04:50:01
 10.6761, 3.93905,  511.007,  35.4327, 22 Sep 2024, 05:00:01
 10.6772, 3.93905,  512.367,  35.4310, 22 Sep 2024, 05:10:01
 10.7149, 3.94289,  513.603,  35.4326, 22 Sep 2024, 05:20:01
 10.7724, 3.94922,  514.839,  35.4401, 22 Sep 2024, 05:30:01
 10.7225, 3.94425,  516.075,  35.4379, 22 Sep 2024, 05:40:01
 10.6714, 3.93897,  517.063,  35.4337, 22 Sep 2024, 05:50:01
 10.6956, 3.94141,  518.052,  35.4344, 22 Sep 2024, 06:00:01
 10.6852, 3.94029,  518.670,  35.4330, 22 Sep 2024, 06:10:01
 10.6805, 3.93920,  519.041,  35.4264, 22 Sep 2024, 06:20:01
 10.6664, 3.93953,  520.030,  35.4429, 22 Sep 2024, 06:30:01
 10.7164, 3.94188,  521.018,  35.4178, 22 Sep 2024, 06:40:02
 10.6617, 3.93739,  521.760,  35.4251, 22 Sep 2024, 06:50:02
 10.6779, 3.93948,  522.378,  35.4302, 22 Sep 2024, 07:00:02
 10.6974, 3.94185,  522.378,  35.4352, 22 Sep 2024, 07:10:02
 10.6904, 3.93982,  522.254,  35.4216, 22 Sep 2024, 07:20:02
 10.7092, 3.94255,  522.007,  35.4310, 22 Sep 2024, 07:30:02
 10.6899, 3.93978,  521.636,  35.4220, 22 Sep 2024, 07:40:02
 10.7035, 3.93937,  521.265,  35.4049, 22 Sep 2024, 07:50:02
 10.8384, 3.95543,  520.400,  35.4362, 22 Sep 2024, 08:00:01
 10.8513, 3.95514,  518.917,  35.4215, 22 Sep 2024, 08:10:01
 10.8135, 3.95273,  517.311,  35.4345, 22 Sep 2024, 08:20:01
 10.7053, 3.94264,  515.951,  35.4383, 22 Sep 2024, 08:30:01
 10.6913, 3.94096,  514.468,  35.4357, 22 Sep 2024, 08:40:01
 10.6789, 3.93749,  513.109,  35.4134, 22 Sep 2024, 08:50:01
 10.6929, 3.93881,  511.255,  35.4139, 22 Sep 2024, 09:00:01
 10.7335, 3.94255,  509.154,  35.4132, 22 Sep 2024, 09:10:01
 10.7566, 3.94544,  507.300,  35.4208, 22 Sep 2024, 09:20:01
 10.8249, 3.95371,  505.570,  35.4385, 22 Sep 2024, 09:30:01
 10.8027, 3.95179,  504.457,  35.4412, 22 Sep 2024, 09:40:01
 10.6975, 3.93994,  503.469,  35.4243, 22 Sep 2024, 09:50:01
 10.7453, 3.94519,  502.233,  35.4314, 22 Sep 2024, 10:00:01
 10.8051, 3.95017,  500.997,  35.4242, 22 Sep 2024, 10:10:01
 10.7296, 3.94454,  500.502,  35.4408, 22 Sep 2024, 10:20:01
 10.7387, 3.94470,  499.637,  35.4340, 22 Sep 2024, 10:30:01
 10.6988, 3.94169,  499.019,  35.4426, 22 Sep 2024, 10:40:01
 10.6909, 3.93709,  498.278,  35.4044, 22 Sep 2024, 10:50:01
 10.6818, 3.93734,  497.413,  35.4160, 22 Sep 2024, 11:00:01
 10.6941, 3.93856,  496.795,  35.4167, 22 Sep 2024, 11:10:01
 10.7297, 3.93979,  496.300,  35.3949, 22 Sep 2024, 11:20:01
 10.8013, 3.95110,  496.053,  35.4394, 22 Sep 2024, 11:30:01
 10.7912, 3.94908,  495.682,  35.4290, 22 Sep 2024, 11:40:01
 10.8163, 3.95274,  495.312,  35.4417, 22 Sep 2024, 11:50:01
 10.8234, 3.95363,  495.188,  35.4438, 22 Sep 2024, 12:00:01
 10.8344, 3.95456,  494.941,  35.4426, 22 Sep 2024, 12:10:01
 10.8351, 3.95480,  494.694,  35.4444, 22 Sep 2024, 12:20:01
 10.8344, 3.95422,  494.447,  35.4394, 22 Sep 2024, 12:30:01
 10.8365, 3.95449,  494.447,  35.4401, 22 Sep 2024, 12:40:01
 10.8217, 3.95370,  494.447,  35.4465, 22 Sep 2024, 12:50:01
 10.8047, 3.95173,  494.447,  35.4431, 22 Sep 2024, 13:00:01
 10.8017, 3.95143,  494.447,  35.4430, 22 Sep 2024, 13:10:01
 10.7232, 3.94267,  494.570,  35.4309, 22 Sep 2024, 13:20:01
 10.6726, 3.93764,  494.694,  35.4292, 22 Sep 2024, 13:30:01
 10.6743, 3.93790,  494.817,  35.4301, 22 Sep 2024, 13:40:01
 10.7661, 3.94785,  495.188,  35.4412, 22 Sep 2024, 13:50:01
 10.7367, 3.94468,  495.435,  35.4376, 22 Sep 2024, 14:00:01
 10.7264, 3.94351,  495.806,  35.4357, 22 Sep 2024, 14:10:01
 10.7332, 3.94422,  496.053,  35.4361, 22 Sep 2024, 14:20:01
 10.7197, 3.94330,  496.300,  35.4398, 22 Sep 2024, 14:30:01
 10.6598, 3.93642,  496.548,  35.4284, 22 Sep 2024, 14:40:01
 10.6558, 3.93636,  496.918,  35.4315, 22 Sep 2024, 14:50:01
 10.6566, 3.93655,  497.536,  35.4324, 22 Sep 2024, 15:00:01
 10.6555, 3.93624,  498.154,  35.4301, 22 Sep 2024, 15:10:01
 10.6569, 3.93632,  498.649,  35.4293, 22 Sep 2024, 15:20:01
 10.6529, 3.93601,  499.390,  35.4297, 22 Sep 2024, 15:30:01
 10.6480, 3.93538,  500.255,  35.4277, 22 Sep 2024, 15:40:01
 10.6619, 3.93708,  501.491,  35.4309, 22 Sep 2024, 15:50:01
 10.6346, 3.93331,  502.727,  35.4188, 22 Sep 2024, 16:00:01
 10.6240, 3.93168,  503.716,  35.4122, 22 Sep 2024, 16:10:01
 10.6346, 3.93274,  504.581,  35.4122, 22 Sep 2024, 16:20:01
 10.6030, 3.92963,  505.693,  35.4110, 22 Sep 2024, 16:30:01
 10.5964, 3.92946,  506.929,  35.4151, 22 Sep 2024, 16:40:01
 10.5808, 3.92777,  508.412,  35.4125, 22 Sep 2024, 16:50:01
 10.6011, 3.92921,  509.895,  35.4067, 22 Sep 2024, 17:00:01
 10.6680, 3.93739,  511.502,  35.4236, 22 Sep 2024, 17:10:01
 10.6836, 3.93971,  513.356,  35.4310, 22 Sep 2024, 17:20:01
 10.6700, 3.93840,  514.962,  35.4303, 22 Sep 2024, 17:30:01
 10.6338, 3.93559,  516.569,  35.4363, 22 Sep 2024, 17:40:01
 10.6126, 3.93321,  517.681,  35.4324, 22 Sep 2024, 17:50:01
 10.6024, 3.93118,  519.288,  35.4211, 22 Sep 2024, 18:00:01
 10.5692, 3.92818,  520.895,  35.4223, 22 Sep 2024, 18:10:01
 10.4299, 3.91212,  522.007,  35.3946, 22 Sep 2024, 18:20:01
 10.5271, 3.92244,  522.501,  35.4045, 22 Sep 2024, 18:30:01
 10.5297, 3.92263,  523.119,  35.4036, 22 Sep 2024, 18:40:01
 10.5431, 3.92389,  523.614,  35.4031, 22 Sep 2024, 18:50:01
 10.6120, 3.93170,  524.232,  35.4149, 22 Sep 2024, 19:00:01
 10.5823, 3.92806,  524.479,  35.4068, 22 Sep 2024, 19:10:01
 10.5763, 3.92803,  524.479,  35.4123, 22 Sep 2024, 19:20:01
 10.6303, 3.93369,  524.232,  35.4172, 22 Sep 2024, 19:30:01
 10.6794, 3.93941,  523.984,  35.4274, 22 Sep 2024, 19:40:01
 10.6880, 3.94113,  523.737,  35.4364, 22 Sep 2024, 19:50:01
 10.6302, 3.93381,  523.366,  35.4189, 22 Sep 2024, 20:00:01
 10.6293, 3.93183,  522.749,  35.4001, 22 Sep 2024, 20:10:01
 10.6639, 3.93647,  521.636,  35.4138, 22 Sep 2024, 20:20:01
 10.5185, 3.92224,  520.647,  35.4116, 22 Sep 2024, 20:30:01
 10.6125, 3.92921,  518.670,  35.3918, 22 Sep 2024, 20:40:01
 10.6335, 3.93314,  517.063,  35.4117, 22 Sep 2024, 20:50:01
 10.5354, 3.91963,  515.704,  35.3711, 22 Sep 2024, 21:00:01
 10.5627, 3.92265,  513.974,  35.3759, 22 Sep 2024, 21:10:01
 10.5641, 3.92333,  512.367,  35.3822, 22 Sep 2024, 21:20:01
 10.5490, 3.92120,  510.760,  35.3760, 22 Sep 2024, 21:30:01
 10.5083, 3.91615,  509.648,  35.3649, 22 Sep 2024, 21:40:01
 10.5457, 3.92034,  507.918,  35.3718, 22 Sep 2024, 21:50:01
 10.5311, 3.91897,  506.064,  35.3729, 22 Sep 2024, 22:00:01
 10.4940, 3.91373,  504.334,  35.3567, 22 Sep 2024, 22:10:01
 10.4842, 3.91278,  502.974,  35.3572, 22 Sep 2024, 22:20:01
 10.4912, 3.91344,  501.738,  35.3577, 22 Sep 2024, 22:30:01
 10.4796, 3.91218,  500.626,  35.3566, 22 Sep 2024, 22:40:01
 10.4906, 3.91302,  499.514,  35.3550, 22 Sep 2024, 22:50:01
 10.4639, 3.91014,  498.525,  35.3522, 22 Sep 2024, 23:00:01
 10.4639, 3.91002,  497.783,  35.3513, 22 Sep 2024, 23:10:01
 10.4820, 3.91163,  497.289,  35.3503, 22 Sep 2024, 23:20:01
 10.4594, 3.90979,  496.795,  35.3538, 22 Sep 2024, 23:30:01
 10.4444, 3.90802,  496.177,  35.3507, 22 Sep 2024, 23:40:01
 10.4805, 3.91128,  495.682,  35.3489, 22 Sep 2024, 23:50:01
 10.4942, 3.91327,  495.435,  35.3558, 23 Sep 2024, 00:00:01
 10.4955, 3.91325,  495.435,  35.3544, 23 Sep 2024, 00:10:01
 10.4907, 3.91239,  495.188,  35.3505, 23 Sep 2024, 00:20:01
 10.4591, 3.90967,  495.188,  35.3536, 23 Sep 2024, 00:30:01
 10.4095, 3.90473,  495.064,  35.3517, 23 Sep 2024, 00:40:01
 10.3826, 3.90152,  495.064,  35.3453, 23 Sep 2024, 00:50:01
 10.3840, 3.90177,  495.064,  35.3465, 23 Sep 2024, 01:00:01
 10.4089, 3.90384,  495.064,  35.3433, 23 Sep 2024, 01:10:01
 10.4445, 3.90771,  495.064,  35.3480, 23 Sep 2024, 01:20:01
 10.5174, 3.91561,  495.064,  35.3572, 23 Sep 2024, 01:30:01
 10.5149, 3.91554,  495.312,  35.3588, 23 Sep 2024, 01:40:01
 10.4508, 3.90843,  495.559,  35.3489, 23 Sep 2024, 01:50:01
 10.4152, 3.90488,  495.806,  35.3474, 23 Sep 2024, 02:00:01
 10.4272, 3.90600,  495.930,  35.3470, 23 Sep 2024, 02:10:01
 10.4288, 3.90624,  496.053,  35.3479, 23 Sep 2024, 02:20:01
 10.4214, 3.90548,  496.300,  35.3472, 23 Sep 2024, 02:30:01
 10.4064, 3.90416,  496.795,  35.3482, 23 Sep 2024, 02:40:01
 10.3510, 3.89912,  497.289,  35.3506, 23 Sep 2024, 02:50:01
 10.3342, 3.89663,  497.783,  35.3415, 23 Sep 2024, 03:00:01
 10.3361, 3.89690,  498.031,  35.3422, 23 Sep 2024, 03:10:01
 10.3354, 3.89726,  498.401,  35.3464, 23 Sep 2024, 03:20:01
 10.2959, 3.89340,  499.143,  35.3452, 23 Sep 2024, 03:30:01
 10.3144, 3.89605,  500.132,  35.3537, 23 Sep 2024, 03:40:01
 10.3090, 3.89548,  501.244,  35.3527, 23 Sep 2024, 03:50:01
 10.2823, 3.89185,  502.233,  35.3413, 23 Sep 2024, 04:00:01
 10.2620, 3.88980,  502.851,  35.3400, 23 Sep 2024, 04:10:01
 10.2703, 3.89086,  503.716,  35.3423, 23 Sep 2024, 04:20:01
 10.2596, 3.89014,  504.581,  35.3450, 23 Sep 2024, 04:30:01
 10.2666, 3.89082,  505.817,  35.3445, 23 Sep 2024, 04:40:01
 10.2709, 3.89130,  506.805,  35.3448, 23 Sep 2024, 04:50:01
 10.2560, 3.88981,  507.547,  35.3438, 23 Sep 2024, 05:00:01
 10.2695, 3.89257,  508.289,  35.3583, 23 Sep 2024, 05:10:01
 10.2857, 3.89325,  509.648,  35.3489, 23 Sep 2024, 05:20:01
 10.2399, 3.88798,  511.007,  35.3393, 23 Sep 2024, 05:30:01
 10.2211, 3.88641,  512.738,  35.3408, 23 Sep 2024, 05:40:01
 10.2632, 3.89089,  514.592,  35.3446, 23 Sep 2024, 05:50:01
 10.2829, 3.89309,  515.704,  35.3473, 23 Sep 2024, 06:00:01
 10.2826, 3.89276,  516.569,  35.3438, 23 Sep 2024, 06:10:01
 10.2669, 3.89096,  517.681,  35.3403, 23 Sep 2024, 06:20:01
 10.2577, 3.89038,  518.546,  35.3430, 23 Sep 2024, 06:30:01
 10.2451, 3.88945,  519.535,  35.3453, 23 Sep 2024, 06:40:01
 10.2696, 3.89170,  521.142,  35.3437, 23 Sep 2024, 06:50:01
 10.2383, 3.88900,  522.996,  35.3458, 23 Sep 2024, 07:00:01
 10.2482, 3.88956,  524.108,  35.3414, 23 Sep 2024, 07:10:01
 10.2490, 3.88968,  524.726,  35.3415, 23 Sep 2024, 07:20:01
 10.2551, 3.89069,  524.973,  35.3458, 23 Sep 2024, 07:30:01
 10.2444, 3.88908,  524.973,  35.3398, 23 Sep 2024, 07:40:01
 10.2781, 3.89272,  524.973,  35.3440, 23 Sep 2024, 07:50:01
 10.2723, 3.89130,  524.973,  35.3353, 23 Sep 2024, 08:00:01
 10.3115, 3.89573,  524.850,  35.3422, 23 Sep 2024, 08:10:01
 10.2720, 3.89084,  524.479,  35.3311, 23 Sep 2024, 08:20:01
 10.3409, 3.89548,  523.737,  35.3117, 23 Sep 2024, 08:30:01
 10.3572, 3.89946,  522.749,  35.3367, 23 Sep 2024, 08:40:01
 10.3521, 3.89914,  521.760,  35.3388, 23 Sep 2024, 08:50:01
 10.3582, 3.89987,  520.647,  35.3408, 23 Sep 2024, 09:00:02
 10.2716, 3.89049,  519.659,  35.3301, 23 Sep 2024, 09:10:02
 10.3141, 3.89542,  518.423,  35.3394, 23 Sep 2024, 09:20:02
 10.3928, 3.90208,  517.187,  35.3312, 23 Sep 2024, 09:30:02
 10.4013, 3.90337,  515.951,  35.3366, 23 Sep 2024, 09:40:02
 10.4171, 3.90452,  514.221,  35.3337, 23 Sep 2024, 09:50:02
 10.3965, 3.90282,  512.120,  35.3374, 23 Sep 2024, 10:00:02
 10.3951, 3.90318,  510.637,  35.3430, 23 Sep 2024, 10:10:02
 10.3755, 3.90090,  509.154,  35.3396, 23 Sep 2024, 10:20:02
 10.3683, 3.90004,  507.794,  35.3385, 23 Sep 2024, 10:30:01
 10.4123, 3.90458,  506.558,  35.3423, 23 Sep 2024, 10:40:01
 10.4394, 3.90757,  504.952,  35.3471, 23 Sep 2024, 10:50:01
 10.4682, 3.91015,  503.221,  35.3460, 23 Sep 2024, 11:00:01
 10.4872, 3.91253,  501.738,  35.3523, 23 Sep 2024, 11:10:01
 10.4514, 3.90843,  500.750,  35.3460, 23 Sep 2024, 11:20:01
 10.4215, 3.90508,  500.008,  35.3414, 23 Sep 2024, 11:30:01
 10.4186, 3.90443,  499.390,  35.3379, 23 Sep 2024, 11:40:01
 10.4283, 3.90561,  498.649,  35.3408, 23 Sep 2024, 11:50:01
 10.4594, 3.90870,  497.907,  35.3423, 23 Sep 2024, 12:00:01
 10.4895, 3.91304,  497.042,  35.3574, 23 Sep 2024, 12:10:01
 10.4648, 3.91039,  496.548,  35.3547, 23 Sep 2024, 12:20:01
 10.4747, 3.91083,  496.177,  35.3497, 23 Sep 2024, 12:30:01
 10.4893, 3.91212,  496.053,  35.3487, 23 Sep 2024, 12:40:01
 10.4669, 3.90987,  495.930,  35.3477, 23 Sep 2024, 12:50:01
 10.4670, 3.90949,  495.682,  35.3439, 23 Sep 2024, 13:00:01
 10.4839, 3.91171,  495.559,  35.3500, 23 Sep 2024, 13:10:01
 10.4875, 3.91239,  495.559,  35.3534, 23 Sep 2024, 13:20:01
 10.5018, 3.91366,  495.806,  35.3523, 23 Sep 2024, 13:30:01
 10.4991, 3.91359,  495.806,  35.3542, 23 Sep 2024, 13:40:01
 10.4882, 3.91271,  495.930,  35.3558, 23 Sep 2024, 13:50:01
 10.4363, 3.90708,  495.930,  35.3491, 23 Sep 2024, 14:00:01
 10.4307, 3.90674,  496.053,  35.3511, 23 Sep 2024, 14:10:01
 10.4107, 3.90431,  496.177,  35.3458, 23 Sep 2024, 14:20:01
 10.3875, 3.90159,  496.300,  35.3407, 23 Sep 2024, 14:30:01
 10.4013, 3.90339,  496.424,  35.3455, 23 Sep 2024, 14:40:01
 10.4073, 3.90408,  496.795,  35.3465, 23 Sep 2024, 14:50:01
 10.3974, 3.90308,  497.413,  35.3457, 23 Sep 2024, 15:00:01
 10.3834, 3.90196,  497.907,  35.3477, 23 Sep 2024, 15:10:01
 10.4138, 3.90484,  498.154,  35.3473, 23 Sep 2024, 15:20:01
 10.3936, 3.90276,  498.649,  35.3456, 23 Sep 2024, 15:30:01
 10.4098, 3.90469,  499.143,  35.3492, 23 Sep 2024, 15:40:01
 10.3868, 3.90323,  500.008,  35.3563, 23 Sep 2024, 15:50:01
 10.3796, 3.90140,  500.873,  35.3444, 23 Sep 2024, 16:00:01
 10.3609, 3.90126,  501.615,  35.3608, 23 Sep 2024, 16:10:01
 10.2912, 3.89587,  502.480,  35.3734, 23 Sep 2024, 16:20:01
 10.2906, 3.89112,  503.098,  35.3255, 23 Sep 2024, 16:30:01
 10.1735, 3.87885,  503.839,  35.3142, 23 Sep 2024, 16:40:01
 10.1401, 3.87529,  504.704,  35.3100, 23 Sep 2024, 16:50:01
 10.1298, 3.87393,  505.446,  35.3058, 23 Sep 2024, 17:00:01
 10.1232, 3.87312,  506.558,  35.3035, 23 Sep 2024, 17:10:01
 10.1652, 3.87726,  507.300,  35.3045, 23 Sep 2024, 17:20:01
 10.2003, 3.88129,  508.041,  35.3111, 23 Sep 2024, 17:30:01
 10.2800, 3.89098,  508.783,  35.3318, 23 Sep 2024, 17:40:01
 10.3201, 3.89651,  509.895,  35.3485, 23 Sep 2024, 17:50:01
 10.1922, 3.88207,  511.749,  35.3252, 23 Sep 2024, 18:00:01
 10.3130, 3.89439,  512.738,  35.3326, 23 Sep 2024, 18:10:01
 10.3526, 3.89986,  513.603,  35.3493, 23 Sep 2024, 18:20:01
 10.3177, 3.89511,  514.344,  35.3346, 23 Sep 2024, 18:30:01
 10.3683, 3.90186,  514.839,  35.3537, 23 Sep 2024, 18:40:01
 10.3576, 3.90039,  515.704,  35.3488, 23 Sep 2024, 18:50:01
 10.3946, 3.90466,  516.445,  35.3559, 23 Sep 2024, 19:00:01
 10.4119, 3.90627,  517.187,  35.3551, 23 Sep 2024, 19:10:01
 10.4171, 3.90684,  517.805,  35.3555, 23 Sep 2024, 19:20:01
 10.3929, 3.90371,  518.052,  35.3472, 23 Sep 2024, 19:30:01
 10.3198, 3.89608,  518.423,  35.3406, 23 Sep 2024, 19:40:01
 10.2480, 3.88818,  518.423,  35.3301, 23 Sep 2024, 19:50:01
 10.3374, 3.89904,  518.546,  35.3535, 23 Sep 2024, 20:00:01
 10.4067, 3.90507,  518.794,  35.3472, 23 Sep 2024, 20:10:01
 10.4641, 3.91193,  519.288,  35.3608, 23 Sep 2024, 20:20:01
 10.4394, 3.91021,  519.412,  35.3673, 23 Sep 2024, 20:30:01
 10.4063, 3.90507,  519.164,  35.3475, 23 Sep 2024, 20:40:01
 10.4470, 3.90915,  518.423,  35.3496, 23 Sep 2024, 20:50:01
 10.4406, 3.90905,  517.681,  35.3552, 23 Sep 2024, 21:00:01
 10.4953, 3.91492,  517.063,  35.3618, 23 Sep 2024, 21:10:01
 10.5005, 3.91573,  516.693,  35.3651, 23 Sep 2024, 21:20:01
 10.4770, 3.91280,  515.828,  35.3586, 23 Sep 2024, 21:30:01
 10.4245, 3.90685,  514.962,  35.3497, 23 Sep 2024, 21:40:01
 10.4268, 3.90614,  513.726,  35.3409, 23 Sep 2024, 21:50:01
 10.4426, 3.90847,  512.367,  35.3497, 23 Sep 2024, 22:00:01
 10.4301, 3.90769,  511.255,  35.3545, 23 Sep 2024, 22:10:01
 10.4642, 3.91070,  510.142,  35.3524, 23 Sep 2024, 22:20:01
 10.4404, 3.90838,  509.401,  35.3523, 23 Sep 2024, 22:30:01
 10.4673, 3.91160,  508.536,  35.3592, 23 Sep 2024, 22:40:01
 10.4405, 3.90797,  507.423,  35.3489, 23 Sep 2024, 22:50:01
 10.4366, 3.90716,  506.187,  35.3451, 23 Sep 2024, 23:00:01
 10.4069, 3.90434,  505.322,  35.3457, 23 Sep 2024, 23:10:01
 10.4153, 3.90480,  504.210,  35.3427, 23 Sep 2024, 23:20:01
 10.3737, 3.90269,  503.469,  35.3620, 23 Sep 2024, 23:30:01
 10.3632, 3.89955,  502.480,  35.3408, 23 Sep 2024, 23:40:01
 10.3923, 3.90233,  501.738,  35.3411, 23 Sep 2024, 23:50:01
 10.4994, 3.91392,  501.120,  35.3548, 24 Sep 2024, 00:00:01
 10.5200, 3.91612,  500.626,  35.3573, 24 Sep 2024, 00:10:01
 10.4915, 3.91331,  500.008,  35.3568, 24 Sep 2024, 00:20:01
