 11.4046, 4.00506,  236.515,  35.5118, 10 Jul 2024, 07:40:02
 11.3606, 4.00033,  236.639,  35.5071, 10 Jul 2024, 07:50:02
 11.3511, 3.99944,  236.763,  35.5073, 10 Jul 2024, 08:00:02
 11.3517, 3.99925,  237.010,  35.5048, 10 Jul 2024, 08:10:02
 11.3470, 3.99875,  237.257,  35.5042, 10 Jul 2024, 08:20:02
 11.3481, 3.99905,  237.504,  35.5060, 10 Jul 2024, 08:30:02
 11.3482, 3.99926,  237.628,  35.5080, 10 Jul 2024, 08:40:02
 11.3535, 3.99951,  237.875,  35.5052, 10 Jul 2024, 08:50:02
 11.3567, 3.99989,  238.246,  35.5058, 10 Jul 2024, 09:00:02
 11.3635, 4.00048,  238.617,  35.5049, 10 Jul 2024, 09:10:02
 11.3633, 4.00057,  238.987,  35.5058, 10 Jul 2024, 09:20:02
 11.3667, 4.00095,  239.234,  35.5062, 10 Jul 2024, 09:30:02
 11.3658, 4.00096,  239.729,  35.5070, 10 Jul 2024, 09:40:02
 11.3598, 4.00021,  240.347,  35.5050, 10 Jul 2024, 09:50:02
 11.3562, 4.00008,  241.088,  35.5069, 10 Jul 2024, 10:00:02
 11.3492, 3.99905,  242.077,  35.5029, 10 Jul 2024, 10:10:02
 11.3479, 3.99955,  242.942,  35.5087, 10 Jul 2024, 10:20:02
 11.3348, 3.99772,  243.931,  35.5027, 10 Jul 2024, 10:30:02
 11.3242, 3.99671,  245.167,  35.5024, 10 Jul 2024, 10:40:02
 11.3216, 3.99646,  246.403,  35.5018, 10 Jul 2024, 10:50:02
 11.3069, 3.99489,  247.762,  35.4998, 10 Jul 2024, 11:00:02
 11.3191, 3.99557,  248.998,  35.4942, 10 Jul 2024, 11:10:02
 11.3473, 3.99933,  249.863,  35.5041, 10 Jul 2024, 11:20:02
 11.3489, 3.99969,  250.605,  35.5058, 10 Jul 2024, 11:30:02
 11.3227, 3.99705,  251.593,  35.5043, 10 Jul 2024, 11:40:02
 11.2940, 3.99384,  252.582,  35.4996, 10 Jul 2024, 11:50:02
 11.2973, 3.99399,  253.447,  35.4975, 10 Jul 2024, 12:00:02
 11.2919, 3.99344,  253.942,  35.4970, 10 Jul 2024, 12:10:02
 11.3177, 3.99623,  254.436,  35.4997, 10 Jul 2024, 12:20:02
 11.3196, 3.99664,  255.054,  35.5017, 10 Jul 2024, 12:30:02
 11.3370, 3.99847,  255.548,  35.5029, 10 Jul 2024, 12:40:02
 11.3438, 3.99943,  255.795,  35.5058, 10 Jul 2024, 12:50:02
 11.2807, 3.99266,  255.795,  35.4992, 10 Jul 2024, 13:00:02
 11.2743, 3.99163,  255.919,  35.4951, 10 Jul 2024, 13:10:02
 11.2726, 3.99147,  255.919,  35.4951, 10 Jul 2024, 13:20:02
 11.2733, 3.99146,  255.301,  35.4946, 10 Jul 2024, 13:30:02
 11.2956, 3.99398,  254.312,  35.4987, 10 Jul 2024, 13:40:02
 11.2901, 3.99350,  253.571,  35.4995, 10 Jul 2024, 13:50:02
 11.2680, 3.99082,  252.458,  35.4947, 10 Jul 2024, 14:00:02
 11.2613, 3.99003,  251.346,  35.4937, 10 Jul 2024, 14:10:02
 11.2687, 3.99078,  250.357,  35.4945, 10 Jul 2024, 14:20:02
 11.2618, 3.99030,  249.492,  35.4968, 10 Jul 2024, 14:30:02
 11.2679, 3.99059,  248.627,  35.4942, 10 Jul 2024, 14:40:02
 11.2436, 3.98798,  247.391,  35.4922, 10 Jul 2024, 14:50:02
 11.2468, 3.98822,  246.279,  35.4920, 10 Jul 2024, 15:00:02
 11.2485, 3.98830,  245.414,  35.4915, 10 Jul 2024, 15:10:02
 11.2515, 3.98877,  244.549,  35.4937, 10 Jul 2024, 15:20:02
 11.2478, 3.98805,  243.807,  35.4904, 10 Jul 2024, 15:30:02
 11.2150, 3.98478,  243.066,  35.4898, 10 Jul 2024, 15:40:02
 11.2403, 3.98719,  242.201,  35.4898, 10 Jul 2024, 15:50:02
 11.2658, 3.99013,  241.706,  35.4947, 10 Jul 2024, 16:00:02
 11.2873, 3.99230,  240.965,  35.4959, 10 Jul 2024, 16:10:02
 11.3109, 3.99510,  240.470,  35.5013, 10 Jul 2024, 16:20:02
 11.2994, 3.99386,  240.223,  35.5001, 10 Jul 2024, 16:30:02
 11.2974, 3.99359,  239.852,  35.4995, 10 Jul 2024, 16:40:02
 11.3377, 3.99811,  239.605,  35.5058, 10 Jul 2024, 16:50:02
 11.3279, 3.99695,  239.358,  35.5038, 10 Jul 2024, 17:00:02
 11.3263, 3.99679,  239.111,  35.5038, 10 Jul 2024, 17:10:02
 11.3167, 3.99574,  238.987,  35.5027, 10 Jul 2024, 17:20:02
 11.3095, 3.99485,  238.864,  35.5008, 10 Jul 2024, 17:30:02
 11.3063, 3.99445,  238.864,  35.5000, 10 Jul 2024, 17:40:02
 11.2989, 3.99378,  238.740,  35.5005, 10 Jul 2024, 17:50:02
 11.2963, 3.99340,  238.740,  35.4992, 10 Jul 2024, 18:00:02
 11.2909, 3.99292,  238.740,  35.4996, 10 Jul 2024, 18:10:02
 11.2982, 3.99349,  238.864,  35.4982, 10 Jul 2024, 18:20:02
 11.3196, 3.99569,  238.864,  35.4995, 10 Jul 2024, 18:30:02
 11.3152, 3.99570,  238.987,  35.5037, 10 Jul 2024, 18:40:02
 11.3305, 3.99716,  238.987,  35.5035, 10 Jul 2024, 18:50:02
 11.3510, 3.99885,  239.111,  35.5005, 10 Jul 2024, 19:00:02
 11.3589, 4.00024,  239.234,  35.5067, 10 Jul 2024, 19:10:02
 11.3705, 4.00157,  239.482,  35.5086, 10 Jul 2024, 19:20:02
 11.3649, 4.00106,  239.605,  35.5089, 10 Jul 2024, 19:30:02
 11.3662, 4.00117,  239.729,  35.5087, 10 Jul 2024, 19:40:02
 11.3821, 4.00284,  239.729,  35.5100, 10 Jul 2024, 19:50:02
 11.3845, 4.00321,  239.852,  35.5113, 10 Jul 2024, 20:00:02
 11.3857, 4.00311,  239.976,  35.5091, 10 Jul 2024, 20:10:02
 11.3808, 4.00277,  239.976,  35.5104, 10 Jul 2024, 20:20:02
 11.3537, 4.00000,  240.100,  35.5089, 10 Jul 2024, 20:30:02
 11.3556, 4.00011,  240.347,  35.5081, 10 Jul 2024, 20:40:02
 11.3665, 4.00084,  240.594,  35.5047, 10 Jul 2024, 20:50:02
 11.3584, 4.00043,  240.841,  35.5083, 10 Jul 2024, 21:00:02
 11.3550, 3.99984,  241.088,  35.5056, 10 Jul 2024, 21:10:02
 11.3480, 3.99911,  241.459,  35.5050, 10 Jul 2024, 21:20:02
 11.3660, 4.00118,  241.830,  35.5080, 10 Jul 2024, 21:30:02
 11.3451, 3.99912,  242.448,  35.5074, 10 Jul 2024, 21:40:02
 11.3476, 3.99949,  242.819,  35.5085, 10 Jul 2024, 21:50:02
 11.3364, 3.99812,  243.437,  35.5054, 10 Jul 2024, 22:00:02
 11.3361, 3.99787,  244.178,  35.5029, 10 Jul 2024, 22:10:01
 11.3462, 3.99856,  245.043,  35.4996, 10 Jul 2024, 22:20:01
 11.3254, 3.99683,  246.032,  35.5020, 10 Jul 2024, 22:30:01
 11.3261, 3.99695,  247.268,  35.5020, 10 Jul 2024, 22:40:01
 11.3193, 3.99646,  248.256,  35.5032, 10 Jul 2024, 22:50:01
 11.3153, 3.99607,  248.998,  35.5029, 10 Jul 2024, 23:00:01
 11.3192, 3.99643,  250.110,  35.5022, 10 Jul 2024, 23:10:01
 11.3167, 3.99625,  251.470,  35.5022, 10 Jul 2024, 23:20:01
 11.3095, 3.99561,  252.953,  35.5021, 10 Jul 2024, 23:30:01
 11.2868, 3.99359,  254.312,  35.5033, 10 Jul 2024, 23:40:01
 11.2691, 3.99118,  255.672,  35.4957, 10 Jul 2024, 23:50:01
 11.2970, 3.99402,  257.155,  35.4965, 11 Jul 2024, 00:00:01
 11.2767, 3.99225,  258.391,  35.4978, 11 Jul 2024, 00:10:01
 11.2806, 3.99239,  259.503,  35.4950, 11 Jul 2024, 00:20:01
 11.2658, 3.99070,  260.492,  35.4920, 11 Jul 2024, 00:30:01
 11.2614, 3.99073,  261.233,  35.4962, 11 Jul 2024, 00:40:01
 11.2598, 3.99039,  262.469,  35.4938, 11 Jul 2024, 00:50:01
 11.2366, 3.98806,  263.211,  35.4926, 11 Jul 2024, 01:00:01
 11.2370, 3.98804,  263.582,  35.4919, 11 Jul 2024, 01:10:01
 11.2590, 3.99028,  263.087,  35.4932, 11 Jul 2024, 01:20:01
 11.2561, 3.98999,  262.593,  35.4933, 11 Jul 2024, 01:30:01
 11.2654, 3.99109,  262.469,  35.4954, 11 Jul 2024, 01:40:01
 11.2665, 3.99146,  262.593,  35.4979, 11 Jul 2024, 01:50:01
 11.2775, 3.99240,  262.222,  35.4968, 11 Jul 2024, 02:00:01
 11.2664, 3.99109,  261.481,  35.4948, 11 Jul 2024, 02:10:01
 11.2748, 3.99191,  260.121,  35.4955, 11 Jul 2024, 02:20:01
 11.2777, 3.99226,  258.514,  35.4969, 11 Jul 2024, 02:30:01
 11.2767, 3.99207,  257.031,  35.4967, 11 Jul 2024, 02:40:01
 11.2947, 3.99392,  255.672,  35.4983, 11 Jul 2024, 02:50:01
 11.2854, 3.99285,  254.189,  35.4973, 11 Jul 2024, 03:00:01
 11.2923, 3.99346,  252.953,  35.4973, 11 Jul 2024, 03:10:01
 11.2894, 3.99306,  251.717,  35.4967, 11 Jul 2024, 03:20:01
 11.2871, 3.99274,  250.481,  35.4962, 11 Jul 2024, 03:30:01
 11.2887, 3.99306,  248.998,  35.4985, 11 Jul 2024, 03:40:01
 11.2924, 3.99337,  247.762,  35.4986, 11 Jul 2024, 03:50:01
 11.2910, 3.99265,  246.526,  35.4934, 11 Jul 2024, 04:00:01
 11.2856, 3.99244,  245.290,  35.4970, 11 Jul 2024, 04:10:01
 11.2470, 3.98842,  244.054,  35.4948, 11 Jul 2024, 04:20:01
 11.2240, 3.98574,  243.189,  35.4906, 11 Jul 2024, 04:30:01
 11.2288, 3.98614,  242.448,  35.4903, 11 Jul 2024, 04:40:01
 11.2339, 3.98672,  242.077,  35.4913, 11 Jul 2024, 04:50:01
 11.2401, 3.98748,  241.830,  35.4930, 11 Jul 2024, 05:00:01
 11.2437, 3.98759,  241.459,  35.4908, 11 Jul 2024, 05:10:01
 11.2418, 3.98748,  240.965,  35.4918, 11 Jul 2024, 05:20:01
 11.2505, 3.98845,  240.594,  35.4932, 11 Jul 2024, 05:30:01
 11.2720, 3.99057,  240.347,  35.4937, 11 Jul 2024, 05:40:01
 11.2820, 3.99180,  239.976,  35.4965, 11 Jul 2024, 05:50:01
 11.2989, 3.99378,  239.605,  35.5001, 11 Jul 2024, 06:00:01
 11.2961, 3.99330,  239.482,  35.4981, 11 Jul 2024, 06:10:01
 11.2962, 3.99326,  239.358,  35.4976, 11 Jul 2024, 06:20:01
 11.2844, 3.99219,  239.234,  35.4984, 11 Jul 2024, 06:30:01
 11.3065, 3.99418,  239.234,  35.4969, 11 Jul 2024, 06:40:01
 11.3335, 3.99749,  239.358,  35.5038, 11 Jul 2024, 06:50:01
 11.3324, 3.99734,  239.234,  35.5034, 11 Jul 2024, 07:00:01
 11.3490, 3.99911,  239.234,  35.5050, 11 Jul 2024, 07:10:01
 11.3602, 4.00035,  239.111,  35.5066, 11 Jul 2024, 07:20:01
 11.3376, 3.99845,  239.234,  35.5094, 11 Jul 2024, 07:30:01
 11.3489, 3.99914,  239.234,  35.5054, 11 Jul 2024, 07:40:01
 11.3479, 3.99915,  239.358,  35.5064, 11 Jul 2024, 07:50:01
 11.3381, 3.99784,  239.605,  35.5027, 11 Jul 2024, 08:00:01
 11.3390, 3.99816,  239.852,  35.5049, 11 Jul 2024, 08:10:01
 11.3578, 4.00003,  239.976,  35.5053, 11 Jul 2024, 08:20:01
 11.3640, 4.00105,  240.347,  35.5093, 11 Jul 2024, 08:30:01
 11.3589, 4.00095,  240.470,  35.5132, 11 Jul 2024, 08:40:01
 11.3967, 4.00439,  240.594,  35.5109, 11 Jul 2024, 08:50:01
 11.3864, 4.00318,  240.841,  35.5087, 11 Jul 2024, 09:00:01
 11.3840, 4.00293,  240.841,  35.5085, 11 Jul 2024, 09:10:01
 11.3528, 4.00098,  241.212,  35.5190, 11 Jul 2024, 09:20:01
 11.3350, 3.99787,  241.459,  35.5051, 11 Jul 2024, 09:30:01
 11.3480, 3.99881,  241.830,  35.5018, 11 Jul 2024, 09:40:01
 11.3361, 3.99798,  242.201,  35.5048, 11 Jul 2024, 09:50:01
 11.3258, 3.99661,  242.819,  35.5009, 11 Jul 2024, 10:00:01
 11.3124, 3.99514,  243.560,  35.4988, 11 Jul 2024, 10:10:01
 11.3065, 3.99474,  244.302,  35.5002, 11 Jul 2024, 10:20:01
 11.3039, 3.99448,  244.920,  35.4999, 11 Jul 2024, 10:30:01
 11.3010, 3.99445,  245.661,  35.5020, 11 Jul 2024, 10:40:01
 11.3141, 3.99561,  246.526,  35.5005, 11 Jul 2024, 10:50:01
 11.3094, 3.99531,  247.391,  35.5017, 11 Jul 2024, 11:00:01
 11.3112, 3.99548,  248.133,  35.5013, 11 Jul 2024, 11:10:01
 11.3035, 3.99465,  249.122,  35.5000, 11 Jul 2024, 11:20:01
 11.2561, 3.98930,  250.234,  35.4920, 11 Jul 2024, 11:30:01
 11.2627, 3.99032,  251.223,  35.4953, 11 Jul 2024, 11:40:01
 11.2893, 3.99311,  252.088,  35.4971, 11 Jul 2024, 11:50:01
 11.2976, 3.99418,  252.829,  35.4994, 11 Jul 2024, 12:00:01
 11.2757, 3.99189,  253.571,  35.4974, 11 Jul 2024, 12:10:01
 11.2590, 3.98999,  254.312,  35.4942, 11 Jul 2024, 12:20:01
 11.2751, 3.99180,  255.177,  35.4963, 11 Jul 2024, 12:30:01
 11.2258, 3.98674,  256.043,  35.4931, 11 Jul 2024, 12:40:01
 11.2266, 3.98663,  257.031,  35.4908, 11 Jul 2024, 12:50:01
 11.2345, 3.98751,  257.896,  35.4915, 11 Jul 2024, 13:00:01
 11.2296, 3.98691,  258.391,  35.4901, 11 Jul 2024, 13:10:01
 11.2048, 3.98431,  258.762,  35.4879, 11 Jul 2024, 13:20:01
 11.2072, 3.98461,  259.380,  35.4883, 11 Jul 2024, 13:30:01
 11.2082, 3.98469,  259.750,  35.4880, 11 Jul 2024, 13:40:01
 11.2090, 3.98478,  259.874,  35.4880, 11 Jul 2024, 13:50:01
 11.2054, 3.98447,  259.503,  35.4886, 11 Jul 2024, 14:00:01
 11.2025, 3.98424,  259.009,  35.4893, 11 Jul 2024, 14:10:01
 11.2061, 3.98443,  258.267,  35.4881, 11 Jul 2024, 14:20:01
 11.2267, 3.98660,  257.649,  35.4901, 11 Jul 2024, 14:30:01
 11.2534, 3.98949,  257.155,  35.4934, 11 Jul 2024, 14:40:01
 11.2704, 3.99118,  256.661,  35.4940, 11 Jul 2024, 14:50:01
 11.2939, 3.99373,  255.919,  35.4971, 11 Jul 2024, 15:00:01
 11.2919, 3.99358,  254.930,  35.4980, 11 Jul 2024, 15:10:01
 11.3177, 3.99635,  254.189,  35.5010, 11 Jul 2024, 15:20:01
 11.3092, 3.99536,  253.200,  35.4998, 11 Jul 2024, 15:30:01
 11.2990, 3.99418,  252.211,  35.4983, 11 Jul 2024, 15:40:01
 11.2865, 3.99297,  251.346,  35.4987, 11 Jul 2024, 15:50:01
 11.2819, 3.99232,  250.852,  35.4969, 11 Jul 2024, 16:00:01
 11.2764, 3.99160,  249.987,  35.4954, 11 Jul 2024, 16:10:01
 11.2683, 3.99048,  249.245,  35.4924, 11 Jul 2024, 16:20:01
 11.2567, 3.98951,  248.504,  35.4943, 11 Jul 2024, 16:30:01
 11.2658, 3.99045,  247.886,  35.4951, 11 Jul 2024, 16:40:01
 11.2589, 3.98974,  247.515,  35.4949, 11 Jul 2024, 16:50:01
 11.2745, 3.99133,  246.897,  35.4960, 11 Jul 2024, 17:00:01
 11.2617, 3.98989,  246.403,  35.4942, 11 Jul 2024, 17:10:01
 11.2432, 3.98794,  246.279,  35.4926, 11 Jul 2024, 17:20:01
 11.2343, 3.98636,  246.155,  35.4856, 11 Jul 2024, 17:30:01
 11.2548, 3.98916,  246.155,  35.4937, 11 Jul 2024, 17:40:01
 11.2598, 3.98964,  245.908,  35.4937, 11 Jul 2024, 17:50:01
 11.2606, 3.98993,  245.785,  35.4959, 11 Jul 2024, 18:00:01
 11.2780, 3.99164,  246.032,  35.4961, 11 Jul 2024, 18:10:01
 11.2770, 3.99170,  246.650,  35.4973, 11 Jul 2024, 18:20:01
 11.2684, 3.99066,  246.897,  35.4952, 11 Jul 2024, 18:30:01
 11.2860, 3.99237,  246.773,  35.4953, 11 Jul 2024, 18:40:01
 11.3094, 3.99498,  246.155,  35.4990, 11 Jul 2024, 18:50:01
 11.2579, 3.98963,  246.032,  35.4954, 11 Jul 2024, 19:00:01
 11.2280, 3.98651,  246.032,  35.4932, 11 Jul 2024, 19:10:01
 11.2520, 3.98871,  246.279,  35.4918, 11 Jul 2024, 19:20:01
 11.2529, 3.98904,  246.897,  35.4940, 11 Jul 2024, 19:30:01
 11.2487, 3.98821,  247.268,  35.4896, 11 Jul 2024, 19:40:01
 11.2543, 3.98875,  247.391,  35.4895, 11 Jul 2024, 19:50:01
 11.2394, 3.98767,  247.638,  35.4930, 11 Jul 2024, 20:00:01
 11.2527, 3.98946,  247.762,  35.4980, 11 Jul 2024, 20:10:01
 11.2464, 3.98849,  248.009,  35.4943, 11 Jul 2024, 20:20:01
 11.2446, 3.98823,  248.380,  35.4932, 11 Jul 2024, 20:30:01
 11.2464, 3.98841,  248.627,  35.4932, 11 Jul 2024, 20:40:01
 11.2382, 3.98737,  249.122,  35.4905, 11 Jul 2024, 20:50:01
 11.2255, 3.98621,  249.492,  35.4910, 11 Jul 2024, 21:00:01
 11.2045, 3.98421,  250.234,  35.4910, 11 Jul 2024, 21:10:01
 11.1950, 3.98299,  250.605,  35.4879, 11 Jul 2024, 21:20:01
 11.1852, 3.98197,  251.099,  35.4869, 11 Jul 2024, 21:30:01
 11.1918, 3.98272,  252.088,  35.4876, 11 Jul 2024, 21:40:01
 11.2005, 3.98366,  253.324,  35.4880, 11 Jul 2024, 21:50:01
 11.2025, 3.98410,  254.312,  35.4900, 11 Jul 2024, 22:00:01
 11.2019, 3.98392,  255.548,  35.4883, 11 Jul 2024, 22:10:01
 11.2077, 3.98455,  257.031,  35.4883, 11 Jul 2024, 22:20:01
 11.2090, 3.98480,  258.638,  35.4888, 11 Jul 2024, 22:30:01
 11.2093, 3.98479,  260.863,  35.4874, 11 Jul 2024, 22:40:01
 11.1804, 3.98208,  262.964,  35.4873, 11 Jul 2024, 22:50:01
 11.1835, 3.98222,  264.817,  35.4849, 11 Jul 2024, 23:00:01
 11.1722, 3.98142,  266.177,  35.4872, 11 Jul 2024, 23:10:01
 11.1727, 3.98148,  267.660,  35.4867, 11 Jul 2024, 23:20:01
 11.1739, 3.98167,  269.267,  35.4867, 11 Jul 2024, 23:30:01
 11.1830, 3.98267,  271.121,  35.4870, 11 Jul 2024, 23:40:01
 11.1754, 3.98192,  273.098,  35.4860, 11 Jul 2024, 23:50:01
 11.1849, 3.98302,  274.952,  35.4870, 12 Jul 2024, 00:00:01
 11.1711, 3.98165,  276.435,  35.4860, 12 Jul 2024, 00:10:01
 11.1805, 3.98255,  277.794,  35.4853, 12 Jul 2024, 00:20:01
 11.1950, 3.98424,  279.030,  35.4876, 12 Jul 2024, 00:30:01
 11.2018, 3.98497,  279.895,  35.4879, 12 Jul 2024, 00:40:01
 11.2007, 3.98490,  280.760,  35.4879, 12 Jul 2024, 00:50:01
 11.2297, 3.98805,  281.873,  35.4908, 12 Jul 2024, 01:00:01
 11.2103, 3.98606,  283.356,  35.4890, 12 Jul 2024, 01:10:01
 11.2034, 3.98538,  284.345,  35.4885, 12 Jul 2024, 01:20:01
 11.2008, 3.98520,  285.210,  35.4888, 12 Jul 2024, 01:30:01
 11.2042, 3.98563,  285.704,  35.4896, 12 Jul 2024, 01:40:01
 11.1954, 3.98468,  285.951,  35.4885, 12 Jul 2024, 01:50:01
 11.1873, 3.98375,  286.446,  35.4868, 12 Jul 2024, 02:00:01
 11.1883, 3.98389,  287.311,  35.4868, 12 Jul 2024, 02:10:01
 11.1834, 3.98353,  287.805,  35.4878, 12 Jul 2024, 02:20:01
 11.1889, 3.98401,  288.176,  35.4871, 12 Jul 2024, 02:30:01
 11.1751, 3.98290,  288.299,  35.4893, 12 Jul 2024, 02:40:01
 11.1693, 3.98204,  288.299,  35.4863, 12 Jul 2024, 02:50:01
 11.1642, 3.98142,  287.805,  35.4852, 12 Jul 2024, 03:00:01
 11.1611, 3.98106,  286.816,  35.4851, 12 Jul 2024, 03:10:01
 11.1675, 3.98187,  286.075,  35.4873, 12 Jul 2024, 03:20:01
 11.1621, 3.98110,  284.468,  35.4856, 12 Jul 2024, 03:30:01
 11.1758, 3.98245,  282.367,  35.4867, 12 Jul 2024, 03:40:01
 11.1757, 3.98232,  280.266,  35.4865, 12 Jul 2024, 03:50:01
 11.1744, 3.98214,  278.289,  35.4868, 12 Jul 2024, 04:00:01
 11.1790, 3.98226,  275.693,  35.4848, 12 Jul 2024, 04:10:01
 11.1825, 3.98263,  272.974,  35.4863, 12 Jul 2024, 04:20:01
 11.1757, 3.98178,  270.379,  35.4855, 12 Jul 2024, 04:30:01
 11.1715, 3.98129,  268.154,  35.4857, 12 Jul 2024, 04:40:01
 11.1694, 3.98103,  266.177,  35.4860, 12 Jul 2024, 04:50:01
 11.1690, 3.98098,  265.065,  35.4864, 12 Jul 2024, 05:00:01
 11.1688, 3.98087,  263.705,  35.4861, 12 Jul 2024, 05:10:01
 11.1703, 3.98096,  262.222,  35.4862, 12 Jul 2024, 05:20:01
 11.1754, 3.98138,  260.492,  35.4863, 12 Jul 2024, 05:30:01
 11.1774, 3.98153,  258.885,  35.4866, 12 Jul 2024, 05:40:01
 11.1751, 3.98141,  257.773,  35.4881, 12 Jul 2024, 05:50:01
 11.1839, 3.98212,  257.031,  35.4870, 12 Jul 2024, 06:00:01
 11.1834, 3.98214,  256.537,  35.4879, 12 Jul 2024, 06:10:01
 11.1936, 3.98321,  256.043,  35.4889, 12 Jul 2024, 06:20:01
 11.2072, 3.98442,  255.425,  35.4882, 12 Jul 2024, 06:30:01
 11.2251, 3.98641,  255.054,  35.4909, 12 Jul 2024, 06:40:01
 11.2409, 3.98814,  254.930,  35.4930, 12 Jul 2024, 06:50:01
 11.2109, 3.98466,  254.807,  35.4873, 12 Jul 2024, 07:00:01
 11.1966, 3.98339,  254.312,  35.4886, 12 Jul 2024, 07:10:01
 11.1739, 3.98063,  253.818,  35.4832, 12 Jul 2024, 07:20:01
 11.1805, 3.98124,  252.829,  35.4834, 12 Jul 2024, 07:30:01
 11.1704, 3.98030,  252.088,  35.4841, 12 Jul 2024, 07:40:01
 11.1748, 3.98103,  251.346,  35.4875, 12 Jul 2024, 07:50:01
 11.1822, 3.98158,  250.852,  35.4860, 12 Jul 2024, 08:00:01
 11.1977, 3.98249,  250.728,  35.4802, 12 Jul 2024, 08:10:01
 11.1947, 3.98292,  251.099,  35.4872, 12 Jul 2024, 08:20:01
 11.2328, 3.98678,  251.223,  35.4889, 12 Jul 2024, 08:30:01
 11.2348, 3.98719,  251.470,  35.4909, 12 Jul 2024, 08:40:01
 11.2259, 3.98584,  251.470,  35.4861, 12 Jul 2024, 08:50:01
 11.2063, 3.98421,  251.593,  35.4887, 12 Jul 2024, 09:00:01
 11.2033, 3.98385,  251.964,  35.4878, 12 Jul 2024, 09:10:01
 11.1997, 3.98368,  252.582,  35.4893, 12 Jul 2024, 09:20:01
 11.1834, 3.98187,  253.447,  35.4866, 12 Jul 2024, 09:30:01
 11.1619, 3.97964,  253.942,  35.4849, 12 Jul 2024, 09:40:01
 11.1664, 3.98016,  254.560,  35.4854, 12 Jul 2024, 09:50:01
 11.1654, 3.98035,  255.301,  35.4880, 12 Jul 2024, 10:00:01
 11.1713, 3.98081,  256.661,  35.4863, 12 Jul 2024, 10:10:01
 11.1680, 3.98080,  258.514,  35.4885, 12 Jul 2024, 10:20:01
 11.1652, 3.98074,  260.863,  35.4896, 12 Jul 2024, 10:30:01
 11.1721, 3.98134,  262.840,  35.4880, 12 Jul 2024, 10:40:01
 11.1593, 3.98012,  264.941,  35.4872, 12 Jul 2024, 10:50:01
 11.1574, 3.98015,  267.042,  35.4884, 12 Jul 2024, 11:00:01
 11.1550, 3.98002,  268.772,  35.4887, 12 Jul 2024, 11:10:01
 11.1534, 3.97995,  270.379,  35.4888, 12 Jul 2024, 11:20:01
 11.1564, 3.98023,  271.738,  35.4881, 12 Jul 2024, 11:30:01
 11.1576, 3.98047,  273.592,  35.4885, 12 Jul 2024, 11:40:01
 11.1582, 3.98066,  275.323,  35.4890, 12 Jul 2024, 11:50:01
 11.1594, 3.98081,  277.053,  35.4886, 12 Jul 2024, 12:00:01
 11.1589, 3.98080,  278.165,  35.4885, 12 Jul 2024, 12:10:01
 11.1584, 3.98082,  279.030,  35.4888, 12 Jul 2024, 12:20:01
 11.1489, 3.97990,  280.390,  35.4881, 12 Jul 2024, 12:30:01
 11.1460, 3.97962,  281.749,  35.4875, 12 Jul 2024, 12:40:01
 11.1465, 3.97980,  283.232,  35.4882, 12 Jul 2024, 12:50:01
 11.1444, 3.97973,  283.850,  35.4892, 12 Jul 2024, 13:00:01
 11.1451, 3.97990,  284.839,  35.4898, 12 Jul 2024, 13:10:01
 11.1406, 3.97942,  285.704,  35.4890, 12 Jul 2024, 13:20:01
 11.1383, 3.97904,  286.569,  35.4870, 12 Jul 2024, 13:30:01
 11.1392, 3.97936,  287.434,  35.4890, 12 Jul 2024, 13:40:01
 11.1492, 3.98027,  288.052,  35.4881, 12 Jul 2024, 13:50:01
 11.1574, 3.98136,  289.041,  35.4906, 12 Jul 2024, 14:00:01
 11.1631, 3.98198,  290.153,  35.4908, 12 Jul 2024, 14:10:01
 11.1617, 3.98195,  290.895,  35.4915, 12 Jul 2024, 14:20:01
 11.1561, 3.98139,  291.513,  35.4911, 12 Jul 2024, 14:30:01
 11.1526, 3.98105,  291.266,  35.4912, 12 Jul 2024, 14:40:01
 11.1521, 3.98096,  290.648,  35.4910, 12 Jul 2024, 14:50:01
 11.1502, 3.98073,  289.659,  35.4910, 12 Jul 2024, 15:00:01
 11.1469, 3.98043,  288.423,  35.4918, 12 Jul 2024, 15:10:01
 11.1505, 3.98061,  287.434,  35.4905, 12 Jul 2024, 15:20:01
 11.1491, 3.98044,  286.569,  35.4906, 12 Jul 2024, 15:30:01
 11.1192, 3.97738,  286.075,  35.4891, 12 Jul 2024, 15:40:01
 11.1089, 3.97558,  285.333,  35.4814, 12 Jul 2024, 15:50:01
 11.0860, 3.97278,  283.850,  35.4762, 12 Jul 2024, 16:00:01
 11.1054, 3.97478,  281.873,  35.4784, 12 Jul 2024, 16:10:01
 11.1046, 3.97491,  279.277,  35.4816, 12 Jul 2024, 16:20:01
 11.1066, 3.97468,  276.311,  35.4787, 12 Jul 2024, 16:30:01
 11.1178, 3.97600,  273.716,  35.4822, 12 Jul 2024, 16:40:01
 11.1265, 3.97701,  271.615,  35.4849, 12 Jul 2024, 16:50:01
 11.1187, 3.97589,  270.132,  35.4819, 12 Jul 2024, 17:00:01
 11.0917, 3.97281,  268.896,  35.4777, 12 Jul 2024, 17:10:01
 11.0948, 3.97255,  267.536,  35.4728, 12 Jul 2024, 17:20:01
 11.1036, 3.97417,  265.806,  35.4812, 12 Jul 2024, 17:30:01
 11.1092, 3.97440,  264.076,  35.4789, 12 Jul 2024, 17:40:01
 11.1028, 3.97376,  262.593,  35.4793, 12 Jul 2024, 17:50:01
